operating_point,calibration_mode,condition,horizon,movies,nll_mean,coverage_50_mean,coverage_90_mean,calibration_error_mean,uncertainty_error_corr_mean,scale_factor_mean,update_scale_factor_mean,prior_scale_factor_mean,mean_step_scale_mean,mean_endpoint_scale_mean,source_path,source_sha256
h1_strict,frozen_base_scale,real_update_every_1,4,6,3.079948254801383,0.5168629744939935,0.8801990631908816,0.0989964457481194,0.4879714446962273,1.0,1.0,1.0,2.4188314791447048,4.8569595484383035,outputs/lachance_foldlocal_semigroup_stress_v188_h1_2026-07-29/v157f_uncertainty_aggregate.csv,234684c9bb6a732f53bec961e4d413aee94f2e936fa2a5dd27186dd5c166f502
h1_strict,frozen_state_aware_scale,real_update_every_1,4,6,3.077427878057932,0.520133807534305,0.8827799435830976,0.1034605438662986,0.4879714446962271,1.0083333333333335,1.0083333333333333,1.0666666666666669,2.43555378648289,4.890266519690744,outputs/lachance_foldlocal_semigroup_stress_v188_h1_2026-07-29/v157f_uncertainty_aggregate.csv,234684c9bb6a732f53bec961e4d413aee94f2e936fa2a5dd27186dd5c166f502
h1_strict,frozen_base_scale,tracking_noise_0.5px,4,6,3.083003574605812,0.5146343878361942,0.8794011457818677,0.0973680018538307,0.48521890611233,1.0,1.0,1.0,2.4188314791447048,4.8569595484383035,outputs/lachance_foldlocal_semigroup_stress_v188_h1_2026-07-29/v157f_uncertainty_aggregate.csv,234684c9bb6a732f53bec961e4d413aee94f2e936fa2a5dd27186dd5c166f502
h1_strict,frozen_state_aware_scale,tracking_noise_0.5px,4,6,3.0810095869038374,0.5191608264373136,0.8828575995327951,0.1022753303718583,0.4852708892467292,1.0120381122786553,1.0083333333333333,1.0666666666666669,2.443035577927532,4.904851516253301,outputs/lachance_foldlocal_semigroup_stress_v188_h1_2026-07-29/v157f_uncertainty_aggregate.csv,234684c9bb6a732f53bec961e4d413aee94f2e936fa2a5dd27186dd5c166f502
h1_strict,frozen_base_scale,tracking_noise_1px,4,6,3.098072761362214,0.5026009687262357,0.875387867858897,0.096890516696845,0.4719882274053215,1.0,1.0,1.0,2.4188314791447048,4.8569595484383035,outputs/lachance_foldlocal_semigroup_stress_v188_h1_2026-07-29/v157f_uncertainty_aggregate.csv,234684c9bb6a732f53bec961e4d413aee94f2e936fa2a5dd27186dd5c166f502
h1_strict,frozen_state_aware_scale,tracking_noise_1px,4,6,3.0969598924557205,0.5103705835256565,0.8802874337803499,0.0964271284771298,0.472147828794368,1.0209714783434352,1.0083333333333333,1.0666666666666669,2.4614197049791264,4.940911390583677,outputs/lachance_foldlocal_semigroup_stress_v188_h1_2026-07-29/v157f_uncertainty_aggregate.csv,234684c9bb6a732f53bec961e4d413aee94f2e936fa2a5dd27186dd5c166f502
h1_strict,frozen_base_scale,tracking_noise_2px,4,6,3.1565344280398975,0.4652540994798755,0.8578565202823931,0.0998226438927461,0.4274158304392947,1.0,1.0,1.0,2.4188314791447048,4.8569595484383035,outputs/lachance_foldlocal_semigroup_stress_v188_h1_2026-07-29/v157f_uncertainty_aggregate.csv,234684c9bb6a732f53bec961e4d413aee94f2e936fa2a5dd27186dd5c166f502
h1_strict,frozen_state_aware_scale,tracking_noise_2px,4,6,3.1521523533904343,0.4816070389577653,0.8695788928171915,0.0927529255006209,0.4284517206673232,1.040718618206766,1.0083333333333333,1.0666666666666669,2.5039486759622975,5.0256414336615185,outputs/lachance_foldlocal_semigroup_stress_v188_h1_2026-07-29/v157f_uncertainty_aggregate.csv,234684c9bb6a732f53bec961e4d413aee94f2e936fa2a5dd27186dd5c166f502
h1_strict,frozen_base_scale,update_every_1,4,6,3.079948254801383,0.5168629744939935,0.8801990631908816,0.0989964457481194,0.4879714446962273,1.0,1.0,1.0,2.4188314791447048,4.8569595484383035,outputs/lachance_foldlocal_semigroup_stress_v188_h1_2026-07-29/v157f_uncertainty_aggregate.csv,234684c9bb6a732f53bec961e4d413aee94f2e936fa2a5dd27186dd5c166f502
h1_strict,frozen_state_aware_scale,update_every_1,4,6,3.077427878057932,0.520133807534305,0.8827799435830976,0.1034605438662986,0.4879714446962271,1.0083333333333335,1.0083333333333333,1.0666666666666669,2.43555378648289,4.890266519690744,outputs/lachance_foldlocal_semigroup_stress_v188_h1_2026-07-29/v157f_uncertainty_aggregate.csv,234684c9bb6a732f53bec961e4d413aee94f2e936fa2a5dd27186dd5c166f502
h1_strict,frozen_base_scale,update_every_2,4,6,3.166458582021088,0.4832087559219776,0.8554117338762258,0.1084531498616631,0.490714695595126,1.0,1.0,1.0,2.4188314791447048,4.8569595484383035,outputs/lachance_foldlocal_semigroup_stress_v188_h1_2026-07-29/v157f_uncertainty_aggregate.csv,234684c9bb6a732f53bec961e4d413aee94f2e936fa2a5dd27186dd5c166f502
h1_strict,frozen_state_aware_scale,update_every_2,4,6,3.153150638227215,0.4977498543949835,0.8676664303896321,0.0969025496413846,0.4909391476751047,1.0374715440115436,1.0083333333333333,1.0666666666666669,2.5069864087709894,5.037590842933446,outputs/lachance_foldlocal_semigroup_stress_v188_h1_2026-07-29/v157f_uncertainty_aggregate.csv,234684c9bb6a732f53bec961e4d413aee94f2e936fa2a5dd27186dd5c166f502
h1_strict,frozen_base_scale,update_every_3,4,6,3.1859700250997336,0.4753765744428704,0.8501145832436251,0.1133988602492198,0.4924082426754501,1.0,1.0,1.0,2.4188314791447048,4.8569595484383035,outputs/lachance_foldlocal_semigroup_stress_v188_h1_2026-07-29/v157f_uncertainty_aggregate.csv,234684c9bb6a732f53bec961e4d413aee94f2e936fa2a5dd27186dd5c166f502
h1_strict,frozen_state_aware_scale,update_every_3,4,6,3.1686889681251187,0.4938782745413352,0.8663097230479223,0.0960527962819067,0.4922205258467538,1.0471896642959082,1.0083333333333333,1.0666666666666669,2.5308494545845472,5.08525638803385,outputs/lachance_foldlocal_semigroup_stress_v188_h1_2026-07-29/v157f_uncertainty_aggregate.csv,234684c9bb6a732f53bec961e4d413aee94f2e936fa2a5dd27186dd5c166f502
h1_strict,frozen_base_scale,update_every_6,4,6,3.222371385117956,0.4620822639606556,0.8396508588615835,0.1245538292674651,0.4924884585308191,1.0,1.0,1.0,2.4188314791447048,4.8569595484383035,outputs/lachance_foldlocal_semigroup_stress_v188_h1_2026-07-29/v157f_uncertainty_aggregate.csv,234684c9bb6a732f53bec961e4d413aee94f2e936fa2a5dd27186dd5c166f502
h1_strict,frozen_state_aware_scale,update_every_6,4,6,3.198215565755167,0.4836616872681707,0.8596331303643971,0.0992357311487067,0.492842194310602,1.0569242728796406,1.0083333333333333,1.0666666666666669,2.5545494528154844,5.1338829906895045,outputs/lachance_foldlocal_semigroup_stress_v188_h1_2026-07-29/v157f_uncertainty_aggregate.csv,234684c9bb6a732f53bec961e4d413aee94f2e936fa2a5dd27186dd5c166f502
h1_strict,frozen_base_scale,wrong_cell,4,6,3.307120745239759,0.4283629012310284,0.8161040230299218,0.1581324641182546,0.4722819286512541,1.0,1.0,1.0,2.4188314791447048,4.8569595484383035,outputs/lachance_foldlocal_semigroup_stress_v188_h1_2026-07-29/v157f_uncertainty_aggregate.csv,234684c9bb6a732f53bec961e4d413aee94f2e936fa2a5dd27186dd5c166f502
h1_strict,frozen_state_aware_scale,wrong_cell,4,6,3.270002239433442,0.4536330692598784,0.841272962643898,0.1165363738046844,0.4722819286512538,1.0666666666666669,1.0083333333333333,1.0666666666666669,2.5793247849782195,5.179011048496728,outputs/lachance_foldlocal_semigroup_stress_v188_h1_2026-07-29/v157f_uncertainty_aggregate.csv,234684c9bb6a732f53bec961e4d413aee94f2e936fa2a5dd27186dd5c166f502
h1_strict,frozen_base_scale,delay_1frame,6,6,3.3179789067269705,0.4858466791712996,0.8650870307743661,0.0982039887878292,0.4628292904025525,1.0,1.0,1.0,2.4188314791447048,5.950958571075938,outputs/lachance_foldlocal_semigroup_stress_v188_h1_2026-07-29/v157f_uncertainty_aggregate.csv,234684c9bb6a732f53bec961e4d413aee94f2e936fa2a5dd27186dd5c166f502
h1_strict,frozen_state_aware_scale,delay_1frame,6,6,3.307752554603421,0.5128046168355398,0.8855643292038051,0.0900613881400518,0.4628292904025521,1.0666666666666669,1.0083333333333333,1.0666666666666669,2.5793247849782195,6.3454634371523175,outputs/lachance_foldlocal_semigroup_stress_v188_h1_2026-07-29/v157f_uncertainty_aggregate.csv,234684c9bb6a732f53bec961e4d413aee94f2e936fa2a5dd27186dd5c166f502
h1_strict,frozen_base_scale,missing_0.1,6,6,3.2734582752610053,0.5048782970918297,0.8787096806801604,0.0862917725940215,0.4756615269551306,1.0,1.0,1.0,2.4188314791447048,5.950958571075938,outputs/lachance_foldlocal_semigroup_stress_v188_h1_2026-07-29/v157f_uncertainty_aggregate.csv,234684c9bb6a732f53bec961e4d413aee94f2e936fa2a5dd27186dd5c166f502
h1_strict,frozen_state_aware_scale,missing_0.1,6,6,3.2711902893845086,0.5109765427686034,0.8830884024739701,0.0890390979471396,0.4765256015444507,1.0140187542930956,1.0083333333333333,1.0666666666666669,2.4494771991385424,6.027992093766922,outputs/lachance_foldlocal_semigroup_stress_v188_h1_2026-07-29/v157f_uncertainty_aggregate.csv,234684c9bb6a732f53bec961e4d413aee94f2e936fa2a5dd27186dd5c166f502
h1_strict,frozen_base_scale,missing_0.2,6,6,3.2915855084187027,0.4985121733877012,0.8733043040748943,0.090359325725708,0.4746830422252289,1.0,1.0,1.0,2.4188314791447048,5.950958571075938,outputs/lachance_foldlocal_semigroup_stress_v188_h1_2026-07-29/v157f_uncertainty_aggregate.csv,234684c9bb6a732f53bec961e4d413aee94f2e936fa2a5dd27186dd5c166f502
h1_strict,frozen_state_aware_scale,missing_0.2,6,6,3.287441072051349,0.506278272026394,0.8797300756703099,0.0879275884521802,0.4771755949968718,1.0197930579375736,1.0083333333333333,1.0666666666666669,2.4635577911325153,6.063927166757344,outputs/lachance_foldlocal_semigroup_stress_v188_h1_2026-07-29/v157f_uncertainty_aggregate.csv,234684c9bb6a732f53bec961e4d413aee94f2e936fa2a5dd27186dd5c166f502
h1_strict,frozen_base_scale,missing_0.4,6,6,3.327522799420787,0.4840203819184698,0.8630027327761552,0.1000127247017639,0.4739616671818902,1.0,1.0,1.0,2.4188314791447048,5.950958571075938,outputs/lachance_foldlocal_semigroup_stress_v188_h1_2026-07-29/v157f_uncertainty_aggregate.csv,234684c9bb6a732f53bec961e4d413aee94f2e936fa2a5dd27186dd5c166f502
h1_strict,frozen_state_aware_scale,missing_0.4,6,6,3.319054044121229,0.4964744573694379,0.8733279021869053,0.0865437276733791,0.4766005613480042,1.031148326526954,1.0083333333333333,1.0666666666666669,2.4913232778274343,6.135481218575122,outputs/lachance_foldlocal_semigroup_stress_v188_h1_2026-07-29/v157f_uncertainty_aggregate.csv,234684c9bb6a732f53bec961e4d413aee94f2e936fa2a5dd27186dd5c166f502
h1_strict,frozen_base_scale,no_update,6,6,3.4472629139164757,0.4426683357874676,0.8292336673631651,0.1418813436561579,0.4698330506551123,1.0,1.0,1.0,2.4188314791447048,5.950958571075938,outputs/lachance_foldlocal_semigroup_stress_v188_h1_2026-07-29/v157f_uncertainty_aggregate.csv,234684c9bb6a732f53bec961e4d413aee94f2e936fa2a5dd27186dd5c166f502
h1_strict,frozen_state_aware_scale,no_update,6,6,3.419235020897999,0.4682781536746305,0.8526293514951907,0.103977970443221,0.4698330506551125,1.0666666666666669,1.0083333333333333,1.0666666666666669,2.5793247849782195,6.3454634371523175,outputs/lachance_foldlocal_semigroup_stress_v188_h1_2026-07-29/v157f_uncertainty_aggregate.csv,234684c9bb6a732f53bec961e4d413aee94f2e936fa2a5dd27186dd5c166f502
h1_strict,frozen_base_scale,real_update_every_1,6,6,3.256532717912434,0.5121162134098026,0.8835686465263054,0.0894435244521498,0.4756830010059353,1.0,1.0,1.0,2.4188314791447048,5.950958571075938,outputs/lachance_foldlocal_semigroup_stress_v188_h1_2026-07-29/v157f_uncertainty_aggregate.csv,234684c9bb6a732f53bec961e4d413aee94f2e936fa2a5dd27186dd5c166f502
h1_strict,frozen_state_aware_scale,real_update_every_1,6,6,3.2557224961748656,0.5157982156448825,0.8860972405176132,0.0927219115620995,0.4756830010059354,1.0083333333333335,1.0083333333333333,1.0666666666666669,2.43555378648289,5.991662820479643,outputs/lachance_foldlocal_semigroup_stress_v188_h1_2026-07-29/v157f_uncertainty_aggregate.csv,234684c9bb6a732f53bec961e4d413aee94f2e936fa2a5dd27186dd5c166f502
h1_strict,frozen_base_scale,tracking_noise_0.5px,6,6,3.2598247109383465,0.509182304475266,0.8826004816265147,0.0877426471085575,0.4720327150377055,1.0,1.0,1.0,2.4188314791447048,5.950958571075938,outputs/lachance_foldlocal_semigroup_stress_v188_h1_2026-07-29/v157f_uncertainty_aggregate.csv,234684c9bb6a732f53bec961e4d413aee94f2e936fa2a5dd27186dd5c166f502
h1_strict,frozen_state_aware_scale,tracking_noise_0.5px,6,6,3.25966435889761,0.5143965101211426,0.8857433515185026,0.090389173407483,0.4720716578923957,1.0120381122786553,1.0083333333333333,1.0666666666666669,2.443035577927532,6.009282201426346,outputs/lachance_foldlocal_semigroup_stress_v188_h1_2026-07-29/v157f_uncertainty_aggregate.csv,234684c9bb6a732f53bec961e4d413aee94f2e936fa2a5dd27186dd5c166f502
h1_strict,frozen_base_scale,tracking_noise_1px,6,6,3.2771477549811174,0.4973874566828105,0.8777354979340367,0.0933107303998949,0.4538462617558116,1.0,1.0,1.0,2.4188314791447048,5.950958571075938,outputs/lachance_foldlocal_semigroup_stress_v188_h1_2026-07-29/v157f_uncertainty_aggregate.csv,234684c9bb6a732f53bec961e4d413aee94f2e936fa2a5dd27186dd5c166f502
h1_strict,frozen_state_aware_scale,tracking_noise_1px,6,6,3.278224425253827,0.5050798123469779,0.882984968665864,0.0887832391529527,0.4539292441008729,1.0209714783434352,1.0083333333333333,1.0666666666666669,2.4614197049791264,6.0529946678565905,outputs/lachance_foldlocal_semigroup_stress_v188_h1_2026-07-29/v157f_uncertainty_aggregate.csv,234684c9bb6a732f53bec961e4d413aee94f2e936fa2a5dd27186dd5c166f502
h1_strict,frozen_base_scale,tracking_noise_2px,6,6,3.3498375440574133,0.45374030265339,0.8549459911459509,0.1090189720772831,0.3894397071395667,1.0,1.0,1.0,2.4188314791447048,5.950958571075938,outputs/lachance_foldlocal_semigroup_stress_v188_h1_2026-07-29/v157f_uncertainty_aggregate.csv,234684c9bb6a732f53bec961e4d413aee94f2e936fa2a5dd27186dd5c166f502
h1_strict,frozen_state_aware_scale,tracking_noise_2px,6,6,3.3476085160391467,0.4703931691847466,0.8669228157694365,0.10257370414585,0.3903938434734673,1.040718618206766,1.0083333333333333,1.0666666666666669,2.5039486759622975,6.156418270030987,outputs/lachance_foldlocal_semigroup_stress_v188_h1_2026-07-29/v157f_uncertainty_aggregate.csv,234684c9bb6a732f53bec961e4d413aee94f2e936fa2a5dd27186dd5c166f502
h1_strict,frozen_base_scale,update_every_1,6,6,3.256532717912434,0.5121162134098026,0.8835686465263054,0.0894435244521498,0.4756830010059353,1.0,1.0,1.0,2.4188314791447048,5.950958571075938,outputs/lachance_foldlocal_semigroup_stress_v188_h1_2026-07-29/v157f_uncertainty_aggregate.csv,234684c9bb6a732f53bec961e4d413aee94f2e936fa2a5dd27186dd5c166f502
h1_strict,frozen_state_aware_scale,update_every_1,6,6,3.2557224961748656,0.5157982156448825,0.8860972405176132,0.0927219115620995,0.4756830010059354,1.0083333333333335,1.0083333333333333,1.0666666666666669,2.43555378648289,5.991662820479643,outputs/lachance_foldlocal_semigroup_stress_v188_h1_2026-07-29/v157f_uncertainty_aggregate.csv,234684c9bb6a732f53bec961e4d413aee94f2e936fa2a5dd27186dd5c166f502
h1_strict,frozen_base_scale,update_every_2,6,6,3.3480795668573027,0.4750699956165696,0.8567851325386243,0.1078107301040354,0.4779117112965325,1.0,1.0,1.0,2.4188314791447048,5.950958571075938,outputs/lachance_foldlocal_semigroup_stress_v188_h1_2026-07-29/v157f_uncertainty_aggregate.csv,234684c9bb6a732f53bec961e4d413aee94f2e936fa2a5dd27186dd5c166f502
h1_strict,frozen_state_aware_scale,update_every_2,6,6,3.3377552853298997,0.4906408925702965,0.8691733117048042,0.0910890552450097,0.4781682502058831,1.0374715440115436,1.0083333333333333,1.0666666666666669,2.5069864087709894,6.172235365134617,outputs/lachance_foldlocal_semigroup_stress_v188_h1_2026-07-29/v157f_uncertainty_aggregate.csv,234684c9bb6a732f53bec961e4d413aee94f2e936fa2a5dd27186dd5c166f502
h1_strict,frozen_base_scale,update_every_3,6,6,3.3745943085998227,0.4667306650832172,0.8490800423114012,0.1197726933060014,0.4754155709147243,1.0,1.0,1.0,2.4188314791447048,5.950958571075938,outputs/lachance_foldlocal_semigroup_stress_v188_h1_2026-07-29/v157f_uncertainty_aggregate.csv,234684c9bb6a732f53bec961e4d413aee94f2e936fa2a5dd27186dd5c166f502
h1_strict,frozen_state_aware_scale,update_every_3,6,6,3.359756422580034,0.4860822486411248,0.8656782962316646,0.0960310423782799,0.4757636459227954,1.0471896642959082,1.0083333333333333,1.0666666666666669,2.5308494545845472,6.231155595063619,outputs/lachance_foldlocal_semigroup_stress_v188_h1_2026-07-29/v157f_uncertainty_aggregate.csv,234684c9bb6a732f53bec961e4d413aee94f2e936fa2a5dd27186dd5c166f502
h1_strict,frozen_base_scale,update_every_6,6,6,3.413898103000534,0.4521978015263633,0.8385746318454425,0.1326848557685878,0.473324266215567,1.0,1.0,1.0,2.4188314791447048,5.950958571075938,outputs/lachance_foldlocal_semigroup_stress_v188_h1_2026-07-29/v157f_uncertainty_aggregate.csv,234684c9bb6a732f53bec961e4d413aee94f2e936fa2a5dd27186dd5c166f502
h1_strict,frozen_state_aware_scale,update_every_6,6,6,3.392379079020948,0.4741794163601596,0.8584782533585242,0.0994676676760408,0.4735479196070044,1.0569242728796406,1.0083333333333333,1.0666666666666669,2.5545494528154844,6.28836278849811,outputs/lachance_foldlocal_semigroup_stress_v188_h1_2026-07-29/v157f_uncertainty_aggregate.csv,234684c9bb6a732f53bec961e4d413aee94f2e936fa2a5dd27186dd5c166f502
h1_strict,frozen_base_scale,wrong_cell,6,6,3.5142717478277423,0.4187721839483231,0.8093924050449126,0.1718354110067642,0.444136414340939,1.0,1.0,1.0,2.4188314791447048,5.950958571075938,outputs/lachance_foldlocal_semigroup_stress_v188_h1_2026-07-29/v157f_uncertainty_aggregate.csv,234684c9bb6a732f53bec961e4d413aee94f2e936fa2a5dd27186dd5c166f502
h1_strict,frozen_state_aware_scale,wrong_cell,6,6,3.478134741096609,0.4438790527985517,0.835132986888382,0.1262695555704091,0.444136414340939,1.0666666666666669,1.0083333333333333,1.0666666666666669,2.5793247849782195,6.3454634371523175,outputs/lachance_foldlocal_semigroup_stress_v188_h1_2026-07-29/v157f_uncertainty_aggregate.csv,234684c9bb6a732f53bec961e4d413aee94f2e936fa2a5dd27186dd5c166f502
h6_utility,frozen_base_scale,delay_1frame,1,6,2.6442623024634617,0.445231245434913,0.8796427266706353,0.1048514034856022,0.2697370742977876,1.0,1.0,1.0,2.4188314791447048,2.4188314791447048,outputs/lachance_foldlocal_semigroup_stress_v188_h6_2026-07-29/v157f_uncertainty_aggregate.csv,8c05c8847f75589e4876bd4654fc16a1a490a690de678bb6af4958f912e6b301
h6_utility,frozen_state_aware_scale,delay_1frame,1,6,2.638570383338839,0.5257630980757345,0.9322149435916444,0.0850312323643604,0.2697370742977874,1.225,0.9166666666666666,1.225,2.9546325236801425,2.9546325236801425,outputs/lachance_foldlocal_semigroup_stress_v188_h6_2026-07-29/v157f_uncertainty_aggregate.csv,8c05c8847f75589e4876bd4654fc16a1a490a690de678bb6af4958f912e6b301
h6_utility,frozen_base_scale,missing_0.1,1,6,2.6292849669181,0.4497494723215084,0.8838864991473461,0.1159445394652882,0.3057456280932084,1.0,1.0,1.0,2.4188314791447048,2.4188314791447048,outputs/lachance_foldlocal_semigroup_stress_v188_h6_2026-07-29/v157f_uncertainty_aggregate.csv,8c05c8847f75589e4876bd4654fc16a1a490a690de678bb6af4958f912e6b301
h6_utility,frozen_state_aware_scale,missing_0.1,1,6,2.6410410320990394,0.4279533286017181,0.864323790917051,0.1242736475249079,0.2680998211539236,0.9467703528225728,0.9166666666666666,1.225,2.287393798972645,2.287393798972645,outputs/lachance_foldlocal_semigroup_stress_v188_h6_2026-07-29/v157f_uncertainty_aggregate.csv,8c05c8847f75589e4876bd4654fc16a1a490a690de678bb6af4958f912e6b301
h6_utility,frozen_base_scale,missing_0.2,1,6,2.6186696123014523,0.4559236654024098,0.8863916216119918,0.113172472300611,0.3012381611763038,1.0,1.0,1.0,2.4188314791447048,2.4188314791447048,outputs/lachance_foldlocal_semigroup_stress_v188_h6_2026-07-29/v157f_uncertainty_aggregate.csv,8c05c8847f75589e4876bd4654fc16a1a490a690de678bb6af4958f912e6b301
h6_utility,frozen_state_aware_scale,missing_0.2,1,6,2.630860638852312,0.445090649028612,0.8731009760440721,0.1134578030152523,0.2412985384961744,0.9771704676714692,0.9166666666666666,1.225,2.3594276413847166,2.3594276413847166,outputs/lachance_foldlocal_semigroup_stress_v188_h6_2026-07-29/v157f_uncertainty_aggregate.csv,8c05c8847f75589e4876bd4654fc16a1a490a690de678bb6af4958f912e6b301
h6_utility,frozen_base_scale,missing_0.4,1,6,2.5973039407887373,0.4672841481607068,0.8910181247397507,0.1064652883163812,0.294663897275861,1.0,1.0,1.0,2.4188314791447048,2.4188314791447048,outputs/lachance_foldlocal_semigroup_stress_v188_h6_2026-07-29/v157f_uncertainty_aggregate.csv,8c05c8847f75589e4876bd4654fc16a1a490a690de678bb6af4958f912e6b301
h6_utility,frozen_state_aware_scale,missing_0.4,1,6,2.611547870162805,0.4790760235899851,0.8914718747725722,0.0906001026560359,0.2138131440771583,1.0369322163733496,0.9166666666666666,1.225,2.5017300620157443,2.5017300620157443,outputs/lachance_foldlocal_semigroup_stress_v188_h6_2026-07-29/v157f_uncertainty_aggregate.csv,8c05c8847f75589e4876bd4654fc16a1a490a690de678bb6af4958f912e6b301
h6_utility,frozen_base_scale,no_update,1,6,2.533611042772415,0.4995040884502505,0.9058512876584794,0.1006616841544681,0.2712148211339029,1.0,1.0,1.0,2.4188314791447048,2.4188314791447048,outputs/lachance_foldlocal_semigroup_stress_v188_h6_2026-07-29/v157f_uncertainty_aggregate.csv,8c05c8847f75589e4876bd4654fc16a1a490a690de678bb6af4958f912e6b301
h6_utility,frozen_state_aware_scale,no_update,1,6,2.552601073309679,0.583485300724622,0.948395038882237,0.1344627139621091,0.2712148211339029,1.225,0.9166666666666666,1.225,2.9546325236801425,2.9546325236801425,outputs/lachance_foldlocal_semigroup_stress_v188_h6_2026-07-29/v157f_uncertainty_aggregate.csv,8c05c8847f75589e4876bd4654fc16a1a490a690de678bb6af4958f912e6b301
h6_utility,frozen_base_scale,real_update_every_1,1,6,2.6397229760390792,0.4446165768808283,0.8816197243848699,0.1188322368541678,0.309212268192877,1.0,1.0,1.0,2.4188314791447048,2.4188314791447048,outputs/lachance_foldlocal_semigroup_stress_v188_h6_2026-07-29/v157f_uncertainty_aggregate.csv,8c05c8847f75589e4876bd4654fc16a1a490a690de678bb6af4958f912e6b301
h6_utility,frozen_state_aware_scale,real_update_every_1,1,6,2.6508342883830234,0.411020913073473,0.854752059444607,0.1435569915691757,0.3092122681928769,0.9166666666666666,0.9166666666666666,1.225,2.2156679344963437,2.2156679344963437,outputs/lachance_foldlocal_semigroup_stress_v188_h6_2026-07-29/v157f_uncertainty_aggregate.csv,8c05c8847f75589e4876bd4654fc16a1a490a690de678bb6af4958f912e6b301
h6_utility,frozen_base_scale,tracking_noise_0.5px,1,6,2.648067688018634,0.4404650314536031,0.8796362410263784,0.1194776926131014,0.3052518280622108,1.0,1.0,1.0,2.4188314791447048,2.4188314791447048,outputs/lachance_foldlocal_semigroup_stress_v188_h6_2026-07-29/v157f_uncertainty_aggregate.csv,8c05c8847f75589e4876bd4654fc16a1a490a690de678bb6af4958f912e6b301
h6_utility,frozen_state_aware_scale,tracking_noise_0.5px,1,6,2.6567873035619134,0.4143366236979791,0.8588995309444999,0.136815418142238,0.303306244158468,0.936576903714438,0.9166666666666666,1.225,2.2563627006398552,2.2563627006398552,outputs/lachance_foldlocal_semigroup_stress_v188_h6_2026-07-29/v157f_uncertainty_aggregate.csv,8c05c8847f75589e4876bd4654fc16a1a490a690de678bb6af4958f912e6b301
h6_utility,frozen_base_scale,tracking_noise_1px,1,6,2.6702515748764326,0.4303890891116621,0.8735399459720675,0.1235051268385911,0.2932506982310129,1.0,1.0,1.0,2.4188314791447048,2.4188314791447048,outputs/lachance_foldlocal_semigroup_stress_v188_h6_2026-07-29/v157f_uncertainty_aggregate.csv,8c05c8847f75589e4876bd4654fc16a1a490a690de678bb6af4958f912e6b301
h6_utility,frozen_state_aware_scale,tracking_noise_1px,1,6,2.672841508569544,0.4237890654190619,0.8679236147182753,0.1212031588266814,0.2872235178693288,0.9846450642469216,0.9166666666666666,1.225,2.356281037146931,2.356281037146931,outputs/lachance_foldlocal_semigroup_stress_v188_h6_2026-07-29/v157f_uncertainty_aggregate.csv,8c05c8847f75589e4876bd4654fc16a1a490a690de678bb6af4958f912e6b301
h6_utility,frozen_base_scale,tracking_noise_2px,1,6,2.729310119413013,0.4040024335642871,0.8592860864293678,0.1459877337896692,0.268142612896257,1.0,1.0,1.0,2.4188314791447048,2.4188314791447048,outputs/lachance_foldlocal_semigroup_stress_v188_h6_2026-07-29/v157f_uncertainty_aggregate.csv,8c05c8847f75589e4876bd4654fc16a1a490a690de678bb6af4958f912e6b301
h6_utility,frozen_state_aware_scale,tracking_noise_2px,1,6,2.715232679670693,0.4372453060053572,0.8877042843124934,0.0964698464950018,0.2511359611191004,1.0980550998682646,0.9166666666666666,1.225,2.5999191522444716,2.5999191522444716,outputs/lachance_foldlocal_semigroup_stress_v188_h6_2026-07-29/v157f_uncertainty_aggregate.csv,8c05c8847f75589e4876bd4654fc16a1a490a690de678bb6af4958f912e6b301
h6_utility,frozen_base_scale,update_every_1,1,6,2.6397229760390792,0.4446165768808283,0.8816197243848699,0.1188322368541678,0.309212268192877,1.0,1.0,1.0,2.4188314791447048,2.4188314791447048,outputs/lachance_foldlocal_semigroup_stress_v188_h6_2026-07-29/v157f_uncertainty_aggregate.csv,8c05c8847f75589e4876bd4654fc16a1a490a690de678bb6af4958f912e6b301
h6_utility,frozen_state_aware_scale,update_every_1,1,6,2.6508342883830234,0.411020913073473,0.854752059444607,0.1435569915691757,0.3092122681928769,0.9166666666666666,0.9166666666666666,1.225,2.2156679344963437,2.2156679344963437,outputs/lachance_foldlocal_semigroup_stress_v188_h6_2026-07-29/v157f_uncertainty_aggregate.csv,8c05c8847f75589e4876bd4654fc16a1a490a690de678bb6af4958f912e6b301
h6_utility,frozen_base_scale,update_every_2,1,6,2.584940585025844,0.4726008238715475,0.8944275694408567,0.1058906393610863,0.2867204841668017,1.0,1.0,1.0,2.4188314791447048,2.4188314791447048,outputs/lachance_foldlocal_semigroup_stress_v188_h6_2026-07-29/v157f_uncertainty_aggregate.csv,8c05c8847f75589e4876bd4654fc16a1a490a690de678bb6af4958f912e6b301
h6_utility,frozen_state_aware_scale,update_every_2,1,6,2.6000877417873594,0.4971464175029319,0.9021794678594588,0.0821804281969259,0.2042980084429058,1.070710829718558,0.9166666666666666,1.225,2.5831371148330167,2.5831371148330167,outputs/lachance_foldlocal_semigroup_stress_v188_h6_2026-07-29/v157f_uncertainty_aggregate.csv,8c05c8847f75589e4876bd4654fc16a1a490a690de678bb6af4958f912e6b301
