seed,protocol,fold,packet,evaluation_scale,n_val,n_test,mean_val_rmse_model_scale,gaussian_component_nll,student_t4_component_nll,coverage50,coverage90,coverage_error,uncertainty_error_spearman,mean_sigma
7,leave_one_sequence_out,y27632,full_row_shuffled,current_frame_cell_diameter,46207,48549,0.16420529998113712,3.311274096862965,3.124462202930546,0.9430678283795753,0.9837483779274547,0.263408103153515,0.3493608600188403,9.743339148369449
7,leave_one_sequence_out,y27632,full_wrong_cell,current_frame_cell_diameter,46207,48549,0.16420529998113712,3.322293081066149,3.133778404175996,0.9438505427506231,0.9842633215926178,0.2640569321716204,0.3357056706066315,9.850517980171873
7,leave_one_sequence_out,y27632,full_time_shuffled,current_frame_cell_diameter,46207,48549,0.16420529998113712,3.338056274316472,3.14848874510816,0.9460339038909144,0.985499186389009,0.2657665451399617,0.30536962678193946,10.071737864906066
7,leave_one_sequence_out,lisa,coord_only,current_frame_cell_diameter,24807,46207,0.18014011525365795,3.919523824100959,3.7221059530325094,0.8048564070378947,0.9342956694873071,0.16957603826260093,0.2573356901625844,13.700207914436556
7,leave_one_sequence_out,lisa,coord_shape,current_frame_cell_diameter,24807,46207,0.18014011525365795,3.9042154951386365,3.696428119636105,0.7806176553336075,0.9291882182353323,0.15490293678446987,0.2934263562231248,12.867106915555805
7,leave_one_sequence_out,lisa,coord_actin,current_frame_cell_diameter,24807,46207,0.18014011525365795,3.9230331498795117,3.731827646735174,0.8177765273659835,0.9372605882225636,0.17751855779427356,0.26001823462461016,14.14403847940637
7,leave_one_sequence_out,lisa,coord_contact,current_frame_cell_diameter,24807,46207,0.18014011525365795,3.9116247096886667,3.715302550766909,0.8026705910359903,0.9343173112299002,0.16849395113294524,0.2753970474116053,13.552890264669768
7,leave_one_sequence_out,lisa,coord_reliability,current_frame_cell_diameter,24807,46207,0.18014011525365795,3.906638396208125,3.7029128006079635,0.7862661501504101,0.9306814984742572,0.15847382431233364,0.28747001721866405,13.103115636226738
7,leave_one_sequence_out,lisa,full_real,current_frame_cell_diameter,24807,46207,0.18014011525365795,3.896692073906915,3.6927042578443285,0.783582574068864,0.9312225420390849,0.15740255805397446,0.3163716913439734,12.969897353766664
7,leave_one_sequence_out,lisa,full_zero_state,current_frame_cell_diameter,24807,46207,0.18014011525365795,3.919151292078312,3.724243809489349,0.806998939554613,0.9347068625965763,0.17085290107559464,0.25839243027315223,13.784938925785388
7,leave_one_sequence_out,lisa,full_row_shuffled,current_frame_cell_diameter,24807,46207,0.18014011525365795,3.9178085232383566,3.7244155932290077,0.8071071482675785,0.9343822364576796,0.170744692362629,0.2563825419367686,13.767566140563838
7,leave_one_sequence_out,lisa,full_wrong_cell,current_frame_cell_diameter,24807,46207,0.18014011525365795,3.9229846263151136,3.7318215860824036,0.8149631008288788,0.9364598437466185,0.17571147228774864,0.2536027656398422,14.047117499609762
7,leave_one_sequence_out,lisa,full_time_shuffled,current_frame_cell_diameter,24807,46207,0.18014011525365795,3.913919575218283,3.7173061710800526,0.801307161252624,0.9326941805354168,0.16700067089402038,0.26382869383815644,13.526494111621743
42,chronological,all_sequences,coord_only,current_frame_cell_diameter,26363,29400,0.1246064306259614,3.583458684590253,3.2568898030779856,0.7184353741496599,0.905374149659864,0.1119047619047619,0.5285392819033292,7.855052463369503
42,chronological,all_sequences,coord_shape,current_frame_cell_diameter,26363,29400,0.1246064306259614,3.46886433030537,3.209527974535842,0.7226190476190476,0.9174149659863946,0.1200170068027211,0.6056197900401328,7.921895395696955
42,chronological,all_sequences,coord_actin,current_frame_cell_diameter,26363,29400,0.1246064306259614,3.4765282215197613,3.208851498368,0.7020408163265306,0.9093197278911564,0.10568027210884351,0.5988701126331677,7.601499891498002
42,chronological,all_sequences,coord_contact,current_frame_cell_diameter,26363,29400,0.1246064306259614,3.56561600269464,3.2513146493719494,0.7170408163265306,0.9047278911564626,0.11088435374149658,0.5349920853257149,7.785678808130381
42,chronological,all_sequences,coord_reliability,current_frame_cell_diameter,26363,29400,0.1246064306259614,3.4573776615138105,3.2020733711293863,0.7060544217687075,0.9120748299319728,0.1090646258503401,0.611183782776429,7.707622462870516
42,chronological,all_sequences,full_real,current_frame_cell_diameter,26363,29400,0.1246064306259614,3.4205679779131746,3.18418967670351,0.7069387755102041,0.919421768707483,0.11318027210884357,0.6347111033823973,7.7792146436560845
42,chronological,all_sequences,full_zero_state,current_frame_cell_diameter,26363,29400,0.1246064306259614,3.584556487475263,3.257142389698255,0.7190136054421769,0.9045578231292517,0.11178571428571427,0.5275014194634448,7.859280924257288
42,chronological,all_sequences,full_row_shuffled,current_frame_cell_diameter,26363,29400,0.1246064306259614,3.5744781400447714,3.2494283199864533,0.7112585034013605,0.9026190476190477,0.10693877551020409,0.537912218600283,7.675884878171183
42,chronological,all_sequences,full_wrong_cell,current_frame_cell_diameter,26363,29400,0.1246064306259614,3.4735439912565753,3.207217726289109,0.7045578231292517,0.9095918367346939,0.10707482993197281,0.5991366712825084,7.61399223464997
42,chronological,all_sequences,full_time_shuffled,current_frame_cell_diameter,26363,29400,0.1246064306259614,3.458899935189475,3.2036136928500407,0.7049319727891157,0.910374149659864,0.10765306122448981,0.606153751834353,7.6437864888322125
42,leave_one_sequence_out,mitomycin,coord_only,current_frame_cell_diameter,48549,24807,0.07997904765632506,4.9180328992700195,4.187131435164728,0.3130567984842988,0.6974241141613254,0.1947595436771879,0.27343327132824313,7.829130436001438
42,leave_one_sequence_out,mitomycin,coord_shape,current_frame_cell_diameter,48549,24807,0.07997904765632506,4.732327093532735,4.143654187523075,0.34558793888821704,0.7232635949530375,0.16557423307937275,0.27656928417570015,8.343956509053713
42,leave_one_sequence_out,mitomycin,coord_actin,current_frame_cell_diameter,48549,24807,0.07997904765632506,5.029916397712136,4.218085402154229,0.2904019026887572,0.6740033055186037,0.21779739589631958,0.26881979435655795,7.526368265573672
42,leave_one_sequence_out,mitomycin,coord_contact,current_frame_cell_diameter,48549,24807,0.07997904765632506,4.907551263388177,4.185702685860461,0.31108154956262346,0.6961744668843471,0.1963719917765147,0.2777252679046066,7.807355690970654
42,leave_one_sequence_out,mitomycin,coord_reliability,current_frame_cell_diameter,48549,24807,0.07997904765632506,4.86256669278982,4.180959770403029,0.3106381263353086,0.698270649413472,0.1955456121256097,0.278046343483226,7.756518712316805
42,leave_one_sequence_out,mitomycin,full_real,current_frame_cell_diameter,48549,24807,0.07997904765632506,4.725806449814464,4.139688790303722,0.3398637481356069,0.7235860845729029,0.16827508364574514,0.29173671060454237,8.295509496420301
42,leave_one_sequence_out,mitomycin,full_zero_state,current_frame_cell_diameter,48549,24807,0.07997904765632506,4.907871006755133,4.183906452262276,0.3162413834804692,0.6985528278308542,0.19260289434433833,0.27656100363277986,7.876004164484641
42,leave_one_sequence_out,mitomycin,full_row_shuffled,current_frame_cell_diameter,48549,24807,0.07997904765632506,4.764949452821262,4.150522257633428,0.3434917563590922,0.7240698190027008,0.1662192123191035,0.2671241935480574,8.192692843219506
42,leave_one_sequence_out,mitomycin,full_wrong_cell,current_frame_cell_diameter,48549,24807,0.07997904765632506,4.8554730173194605,4.176686787887311,0.3193453460716733,0.701132744789777,0.18976095456927483,0.27140724170764197,7.848326380519779
42,leave_one_sequence_out,mitomycin,full_time_shuffled,current_frame_cell_diameter,48549,24807,0.07997904765632506,4.795692453451178,4.157786548438069,0.3295037690974322,0.7167331801507639,0.17688152537590196,0.2872492374343749,8.079452360374983
42,leave_one_sequence_out,y27632,coord_only,current_frame_cell_diameter,46207,48549,0.16433362735935997,3.3242661794227386,3.1360248545766587,0.9451482007868339,0.9845310922985026,0.26483964654266823,0.35843555479022476,9.93958236393201
42,leave_one_sequence_out,y27632,coord_shape,current_frame_cell_diameter,46207,48549,0.16433362735935997,3.3145570926099053,3.129240930134124,0.9461574903705534,0.9871882016107438,0.2666728459906486,0.3525868615941585,10.014776021595642
42,leave_one_sequence_out,y27632,coord_actin,current_frame_cell_diameter,46207,48549,0.16433362735935997,3.3008900379692205,3.1186078272167164,0.9315124925333168,0.9832952275021113,0.25740386001771404,0.2711788714950361,9.494805810000837
42,leave_one_sequence_out,y27632,coord_contact,current_frame_cell_diameter,46207,48549,0.16433362735935997,3.320791969142701,3.1335979784353625,0.9472697686873056,0.9852520134297308,0.2662608910585182,0.37338865401486543,9.961233866014087
42,leave_one_sequence_out,y27632,coord_reliability,current_frame_cell_diameter,46207,48549,0.16433362735935997,3.4298932322785283,3.2274216628565804,0.961152649900101,0.9888772168324785,0.27501493336628974,0.35868539562074947,11.353965716343776
42,leave_one_sequence_out,y27632,full_real,current_frame_cell_diameter,46207,48549,0.16433362735935997,3.324016209138987,3.137186356299941,0.9458485241714556,0.9874559723166285,0.26665224824404204,0.3511385116428745,10.023144607825984
42,leave_one_sequence_out,y27632,full_zero_state,current_frame_cell_diameter,46207,48549,0.16433362735935997,3.3261136430080414,3.1378194568718034,0.945189396280047,0.9845722877917156,0.26488084203588125,0.35336159255321853,9.945001667161554
42,leave_one_sequence_out,y27632,full_row_shuffled,current_frame_cell_diameter,46207,48549,0.16433362735935997,3.313160296127493,3.1271066727136394,0.94286185091351,0.9840573441265525,0.2634595975200313,0.35570522752007255,9.750786959281887
42,leave_one_sequence_out,y27632,full_wrong_cell,current_frame_cell_diameter,46207,48549,0.16433362735935997,3.3252482237697185,3.1375173993650383,0.9437475540175905,0.9844487013120765,0.2640981276648335,0.34050950774915373,9.880785631641984
42,leave_one_sequence_out,y27632,full_time_shuffled,current_frame_cell_diameter,46207,48549,0.16433362735935997,3.3393557980680018,3.150591200341296,0.9452099940266535,0.9852726111763374,0.2652413026014954,0.31711906824350083,10.081373972325375
42,leave_one_sequence_out,lisa,coord_only,current_frame_cell_diameter,24807,46207,0.18015550324931642,3.9201097252739494,3.725778820162101,0.8074534161490683,0.9347717878243557,0.17111260198671197,0.26378629714113133,13.840534732088058
42,leave_one_sequence_out,lisa,coord_shape,current_frame_cell_diameter,24807,46207,0.18015550324931642,3.906004529366937,3.6992310305661613,0.7834960070984915,0.9306165732464778,0.15705629017248468,0.29972418587163485,12.996951566703434
42,leave_one_sequence_out,lisa,coord_actin,current_frame_cell_diameter,24807,46207,0.18015550324931642,3.9267071710077315,3.7369624002893915,0.8212392061808816,0.9379747657281364,0.17960698595450902,0.26293608178720546,14.31432336856053
42,leave_one_sequence_out,lisa,coord_contact,current_frame_cell_diameter,24807,46207,0.18015550324931642,3.913312785842126,3.7186730766300595,0.8052243166619776,0.934836713052135,0.17003051485705628,0.27627748076044306,13.659131479332416
42,leave_one_sequence_out,lisa,coord_reliability,current_frame_cell_diameter,24807,46207,0.18015550324931642,3.9082203852371515,3.699471537320893,0.7777825870539096,0.9291232930075529,0.15345294003073123,0.29758922444154995,12.980180272589315
42,leave_one_sequence_out,lisa,full_real,current_frame_cell_diameter,24807,46207,0.18015550324931642,3.8976778283670956,3.6887653158599334,0.7744497586945701,0.9294695608890428,0.15195965979180642,0.3235892037953186,12.758955866346664
42,leave_one_sequence_out,lisa,full_zero_state,current_frame_cell_diameter,24807,46207,0.18015550324931642,3.9202192878783437,3.727529231518723,0.8112407211028632,0.9353993983595559,0.1733200597312095,0.26319147364205303,13.904937808475609
