test_movie,control,objective,packet,horizon,windows,component_rmse,vector_rmse,component_r2,vector_r2,r2,baseline_component_rmse,baseline_vector_rmse,baseline_component_r2,baseline_vector_r2,baseline_r2,component_rmse_delta,rmse_improvement_percent,selected_alpha,selected_bound_px,validation_score,contract,objective_name,variant,protocol,validation_h1_gain,h1_guard_percent
6,real,h1_strict,update_only,6,11361,6.780957798966254,9.589722485177688,0.9244347003498857,0.9263748795272171,0.9263748795272171,8.82927379872645,12.486478752064361,0.8719082504757827,0.8751772045352936,0.8751772045352936,2.048315999760195,23.19914464602568,3000.0,3.0,0.9220601607682076,streaming_receding_h1,lambda_04,lambda_04_real,strict_fold_local_streaming,-3.873260232920066,4.300000000000001
6,wrong_cell,h1_strict,update_only,1,12960,4.27734279991354,6.049076198556636,0.44238127483929846,0.4468381422452061,0.4468381422452061,4.150787287998501,5.870099677213318,0.47567001595961017,0.4790871537273188,0.4790871537273188,-0.126555511915039,-3.048951997153864,3000.0,3.0,0.9220601607682076,streaming_receding_h1,lambda_04,lambda_04_wrong_cell,strict_fold_local_streaming,-3.873260232920066,4.300000000000001
6,wrong_cell,h1_strict,update_only,2,12638,5.79069404716834,8.189278057058614,0.6763305953063641,0.6813569633702383,0.6813569633702383,5.573299625323043,7.881835917300736,0.70023705483519,0.7048328807683156,0.7048328807683156,-0.217394421845297,-3.9006412082626234,3000.0,3.0,0.9220601607682076,streaming_receding_h1,lambda_04,lambda_04_wrong_cell,strict_fold_local_streaming,-3.873260232920066,4.300000000000001
6,wrong_cell,h1_strict,update_only,4,11997,7.846116149644677,11.096083870782072,0.8127444089481082,0.8163695855491588,0.8163695855491588,7.530094699831211,10.64916205045506,0.82744091818483,0.8308640120212161,0.8308640120212161,-0.3160214498134666,-4.196779222717482,3000.0,3.0,0.9220601607682076,streaming_receding_h1,lambda_04,lambda_04_wrong_cell,strict_fold_local_streaming,-3.873260232920066,4.300000000000001
6,wrong_cell,h1_strict,update_only,6,11361,9.21710788387295,13.034958975229106,0.8605445578105483,0.8639704451228272,0.8639704451228272,8.82927379872645,12.486478752064361,0.8719082504757827,0.8751772045352936,0.8751772045352936,-0.3878340851465012,-4.392593252713978,3000.0,3.0,0.9220601607682076,streaming_receding_h1,lambda_04,lambda_04_wrong_cell,strict_fold_local_streaming,-3.873260232920066,4.300000000000001
6,stale_time,h1_strict,update_only,1,12960,4.324434417410091,6.115673802694343,0.4297051302973797,0.4345909676322748,0.4345909676322748,4.150787287998501,5.870099677213318,0.47567001595961017,0.4790871537273188,0.4790871537273188,-0.17364712941158977,-4.183474540207575,3000.0,3.0,0.9220601607682076,streaming_receding_h1,lambda_04,lambda_04_stale_time,strict_fold_local_streaming,-3.873260232920066,4.300000000000001
6,stale_time,h1_strict,update_only,2,12638,5.801060990616935,8.20393912908397,0.6745071081469773,0.6802150238124185,0.6802150238124185,5.573299625323043,7.881835917300736,0.70023705483519,0.7048328807683156,0.7048328807683156,-0.22776136529389213,-4.086652084144687,3000.0,3.0,0.9220601607682076,streaming_receding_h1,lambda_04,lambda_04_stale_time,strict_fold_local_streaming,-3.873260232920066,4.300000000000001
6,stale_time,h1_strict,update_only,4,11997,6.841865663679836,9.67585921351082,0.8574027678857921,0.8603682329102414,0.8603682329102414,7.530094699831211,10.64916205045506,0.82744091818483,0.8308640120212161,0.8308640120212161,0.688229036151375,9.13971289320972,3000.0,3.0,0.9220601607682076,streaming_receding_h1,lambda_04,lambda_04_stale_time,strict_fold_local_streaming,-3.873260232920066,4.300000000000001
6,stale_time,h1_strict,update_only,6,11361,7.470341714410212,10.5646585680804,0.908121518366736,0.9106437629603543,0.9106437629603543,8.82927379872645,12.486478752064361,0.8719082504757827,0.8751772045352936,0.8751772045352936,1.358932084316237,15.39121014133973,3000.0,3.0,0.9220601607682076,streaming_receding_h1,lambda_04,lambda_04_stale_time,strict_fold_local_streaming,-3.873260232920066,4.300000000000001
6,real,h1_strict,update_only,1,12960,4.224227693597264,5.97396009483727,0.45671648867508585,0.46049092963240434,0.46049092963240434,4.150787287998501,5.870099677213318,0.47567001595961017,0.4790871537273188,0.4790871537273188,-0.07344040559876319,-1.7693126749979995,3000.0,3.0,0.9034626640241722,streaming_receding_h1,lambda_05,lambda_05_real,strict_fold_local_streaming,-4.3486865429164006,5.25
