outer_group,variant,control,term,coefficient_standardized,term_scale,coefficient_physical,validation_rmse,alpha,threshold
cn03_1_4/island04,mechanics_source_pde,kin_spatial_shifted,u_prev,-0.02205673608943488,0.11528253813239159,-0.19132764117411008,0.1692464199862736,100.0,0.0
cn03_1_4/island04,mechanics_source_pde,kin_spatial_shifted,lap_u,-0.013347689990695424,0.0007708888887694515,-17.31467424832387,0.1692464199862736,100.0,0.0
cn03_1_4/island04,mechanics_source_pde,kin_spatial_shifted,grad_div_u,-0.000628482557509337,0.0006033230113370618,-1.0417016187009303,0.1692464199862736,100.0,0.0
cn03_1_4/island04,mechanics_source_pde,kin_spatial_shifted,traction,-0.0005580358847956581,87.89301144725462,-6.349035897245828e-06,0.1692464199862736,100.0,0.0
cn03_1_4/island04,mechanics_source_pde,kin_spatial_shifted,stress_div,0.0008653394521651789,15.430394105929032,5.6080191226786466e-05,0.1692464199862736,100.0,0.0
cn03_1_4/island04,mechanics_source_pde,kin_spatial_shifted,force_balance,0.00013583718093013167,32.9177894239621,4.126558414376716e-06,0.1692464199862736,100.0,0.0
cn03_1_4/island04,mechanics_source_pde,kin_wrong_island,u_prev,-0.014655150589617071,0.11453100040043628,-0.12795793748747564,0.16855626886027741,100.0,0.01
cn03_1_4/island04,mechanics_source_pde,kin_wrong_island,lap_u,-0.009981673476255167,0.0007609980704546207,-13.116555565367085,0.16855626886027741,100.0,0.01
cn03_1_4/island04,mechanics_source_pde,kin_wrong_island,traction,-0.0005064600637569378,87.89301144725462,-5.762233599890578e-06,0.16855626886027741,100.0,0.01
cn03_1_4/island04,mechanics_source_pde,kin_wrong_island,stress_div,0.0008002360515394899,15.430394105929032,5.1861024808951846e-05,0.16855626886027741,100.0,0.01
cn03_1_4/island04,mechanics_source_pde,kin_wrong_island,force_balance,0.00015950099815696808,32.9177894239621,4.845434670678745e-06,0.16855626886027741,100.0,0.01
cn03_1_4/island04,full_sparse_pde,real,u_prev,-0.03187636656741138,0.11528253813239159,-0.276506460421649,0.15365419904420308,0.01,0.01
cn03_1_4/island04,full_sparse_pde,real,lap_u,0.0076642271992845455,0.0007708888887694515,9.942064687842029,0.15365419904420308,0.01,0.01
cn03_1_4/island04,full_sparse_pde,real,grad_div_u,0.003229974841585074,0.0006033230113370619,5.3536410527868386,0.15365419904420308,0.01,0.01
cn03_1_4/island04,full_sparse_pde,real,advect_v_u,-0.005633650810347143,0.0026328135323555294,-2.1397834450155004,0.15365419904420308,0.01,0.01
cn03_1_4/island04,full_sparse_pde,real,advect_u_u,0.00035515478019484254,0.003794545905685703,0.09359612164994045,0.15365419904420308,0.01,0.01
cn03_1_4/island04,full_sparse_pde,real,cubic_u,-0.009099127098389921,0.09242909436278664,-0.09844440390896407,0.15365419904420308,0.01,0.01
cn03_1_4/island04,full_sparse_pde,real,traction,0.0060689730231374694,87.89301144725462,6.904955153094867e-05,0.15365419904420308,0.01,0.01
cn03_1_4/island04,full_sparse_pde,real,stress_div,0.009409720315707443,15.430394105929032,0.0006098172380504407,0.15365419904420308,0.01,0.01
cn03_1_4/island04,full_sparse_pde,real,force_balance,-0.014673934025872635,32.9177894239621,-0.00044577519580312174,0.15365419904420308,0.01,0.01
cn03_1_4/island04,full_sparse_pde,time_shuffled,u_prev,-0.03186654896859034,0.11528253813239159,-0.27642129922568576,0.1536659675851516,1.0,0.01
cn03_1_4/island04,full_sparse_pde,time_shuffled,lap_u,0.007662425400284853,0.0007708888887694515,9.939727387323183,0.1536659675851516,1.0,0.01
cn03_1_4/island04,full_sparse_pde,time_shuffled,grad_div_u,0.0032303971186454223,0.0006033230113370619,5.354340971491103,0.1536659675851516,1.0,0.01
cn03_1_4/island04,full_sparse_pde,time_shuffled,advect_v_u,-0.005633059249755194,0.0026328135323555294,-2.139558757401023,0.1536659675851516,1.0,0.01
cn03_1_4/island04,full_sparse_pde,time_shuffled,advect_u_u,0.0003534001362242509,0.003794545905685703,0.09313370954208784,0.1536659675851516,1.0,0.01
cn03_1_4/island04,full_sparse_pde,time_shuffled,cubic_u,-0.009105125245720568,0.09242909436278664,-0.09850929848974513,0.1536659675851516,1.0,0.01
cn03_1_4/island04,full_sparse_pde,time_shuffled,traction,-0.009760815413243343,87.89301144725462,-0.0001110533733287873,0.1536659675851516,1.0,0.01
cn03_1_4/island04,full_sparse_pde,time_shuffled,stress_div,-0.005172847226387195,15.430394105929032,-0.0003352375312565452,0.1536659675851516,1.0,0.01
cn03_1_4/island04,full_sparse_pde,time_shuffled,force_balance,0.015270079940751602,32.9177894239621,0.000463885340053726,0.1536659675851516,1.0,0.01
cn03_1_4/island04,full_sparse_pde,spatial_shifted,u_prev,-0.031869433669407386,0.11528253813239159,-0.276446322103077,0.15366738491834586,1.0,0.01
cn03_1_4/island04,full_sparse_pde,spatial_shifted,lap_u,0.00766595714092137,0.0007708888887694515,9.94430877471632,0.15366738491834586,1.0,0.01
cn03_1_4/island04,full_sparse_pde,spatial_shifted,grad_div_u,0.0032338326569092894,0.0006033230113370619,5.360035331227612,0.15366738491834586,1.0,0.01
cn03_1_4/island04,full_sparse_pde,spatial_shifted,advect_v_u,-0.0054162493925583735,0.0026328135323555294,-2.057209645117767,0.15366738491834586,1.0,0.01
cn03_1_4/island04,full_sparse_pde,spatial_shifted,cubic_u,-0.009106204541420918,0.09242909436278664,-0.09852097550235454,0.15366738491834586,1.0,0.01
cn03_1_4/island04,full_sparse_pde,spatial_shifted,traction,0.02260754116172498,87.89301144725462,0.000257216595375071,0.15366738491834586,1.0,0.01
cn03_1_4/island04,full_sparse_pde,spatial_shifted,stress_div,0.02131924790783067,15.43039410592903,0.0013816398830434854,0.15366738491834586,1.0,0.01
cn03_1_4/island04,full_sparse_pde,spatial_shifted,force_balance,-0.04384343869302742,32.9177894239621,-0.0013319071377591392,0.15366738491834586,1.0,0.01
cn03_1_4/island04,full_sparse_pde,wrong_island,u_prev,-0.03186210375386093,0.11528253813239159,-0.27638273991912093,0.1536680186054482,10.0,0.01
cn03_1_4/island04,full_sparse_pde,wrong_island,lap_u,0.007662990459085612,0.0007708888887694515,9.940460383749764,0.1536680186054482,10.0,0.01
cn03_1_4/island04,full_sparse_pde,wrong_island,grad_div_u,0.0032325702242973994,0.0006033230113370619,5.35794286568566,0.1536680186054482,10.0,0.01
cn03_1_4/island04,full_sparse_pde,wrong_island,advect_v_u,-0.00563225646757543,0.0026328135323555294,-2.139253843220851,0.1536680186054482,10.0,0.01
cn03_1_4/island04,full_sparse_pde,wrong_island,advect_u_u,0.000351699425314894,0.003794545905685703,0.09268551074528093,0.1536680186054482,10.0,0.01
cn03_1_4/island04,full_sparse_pde,wrong_island,cubic_u,-0.009105729843071527,0.09242909436278664,-0.09851583969146444,0.1536680186054482,10.0,0.01
cn03_1_4/island04,full_sparse_pde,wrong_island,traction,0.0018934066293904174,84.8170918158589,2.2323408983428415e-05,0.1536680186054482,10.0,0.01
cn03_1_4/island04,full_sparse_pde,wrong_island,stress_div,0.0021113794169505713,14.86196640656749,0.0001420659527273292,0.1536680186054482,10.0,0.01
cn03_1_4/island04,full_sparse_pde,wrong_island,force_balance,-0.00384409167762827,31.739266859227634,-0.00012111469665250532,0.1536680186054482,10.0,0.01
cn03_1_4/island04,full_sparse_pde,kin_time_shuffled,u_prev,-0.003944046199872236,0.11528253813239157,-0.03421200004585998,0.16845390681749883,0.1,0.03
cn03_1_4/island04,full_sparse_pde,kin_time_shuffled,lap_u,0.0035285606360654508,0.0007708888887694515,4.577262284449311,0.16845390681749883,0.1,0.03
cn03_1_4/island04,full_sparse_pde,kin_time_shuffled,grad_div_u,-0.0013675741287352018,0.0006033230113370619,-2.2667362309029704,0.16845390681749883,0.1,0.03
cn03_1_4/island04,full_sparse_pde,kin_time_shuffled,advect_v_u,0.00019401177199195228,0.0026328135323555294,0.07368990230704776,0.16845390681749883,0.1,0.03
cn03_1_4/island04,full_sparse_pde,kin_time_shuffled,advect_u_u,-0.0004309833859289864,0.0037945459056857034,-0.11357970008564289,0.16845390681749883,0.1,0.03
cn03_1_4/island04,full_sparse_pde,kin_time_shuffled,cubic_u,0.0032990932256971666,0.09242909436278667,0.03569323326644463,0.16845390681749883,0.1,0.03
cn03_1_4/island04,full_sparse_pde,kin_time_shuffled,traction,-0.000810461077297565,87.89301144725462,-9.220995662253874e-06,0.16845390681749883,0.1,0.03
cn03_1_4/island04,full_sparse_pde,kin_time_shuffled,stress_div,0.0009091001466665189,15.430394105929032,5.8916197501216305e-05,0.16845390681749883,0.1,0.03
cn03_1_4/island04,full_sparse_pde,kin_time_shuffled,force_balance,0.00037849583868792083,32.9177894239621,1.1498215564025677e-05,0.16845390681749883,0.1,0.03
cn03_1_4/island04,full_sparse_pde,kin_spatial_shifted,u_prev,-0.024254119214242385,0.11528253813239159,-0.2103884908084581,0.16918329995673828,1.0,0.03
cn03_1_4/island04,full_sparse_pde,kin_spatial_shifted,lap_u,-0.012627659239151701,0.0007708888887694515,-16.380647617465186,0.16918329995673828,1.0,0.03
cn03_1_4/island04,full_sparse_pde,kin_spatial_shifted,advect_u_u,-0.0004869162769673367,0.0037945459056857034,-0.1283200385684482,0.16918329995673828,1.0,0.03
cn03_1_4/island04,full_sparse_pde,kin_spatial_shifted,cubic_u,0.004614999848599306,0.09242909436278665,0.049930164094060134,0.16918329995673828,1.0,0.03
cn03_1_4/island04,full_sparse_pde,kin_spatial_shifted,traction,-0.0015447603693194564,87.89301144725462,-1.7575462984864057e-05,0.16918329995673828,1.0,0.03
cn03_1_4/island04,full_sparse_pde,kin_spatial_shifted,force_balance,0.0019881347419697065,32.9177894239621,6.0396970050560815e-05,0.16918329995673828,1.0,0.03
cn03_1_4/island04,full_sparse_pde,kin_wrong_island,u_prev,-0.016002842313824695,0.11453100040043628,-0.13972498500732328,0.16856025247503817,10.0,0.03
cn03_1_4/island04,full_sparse_pde,kin_wrong_island,lap_u,-0.009285447671583114,0.0007609980704546207,-12.201670453692454,0.16856025247503817,10.0,0.03
cn03_1_4/island04,full_sparse_pde,kin_wrong_island,advect_v_u,0.0010213537335640149,0.00263445420315293,0.38769082884099976,0.16856025247503817,10.0,0.03
cn03_1_4/island04,full_sparse_pde,kin_wrong_island,advect_u_u,-0.001292879217155128,0.003769784136749808,-0.34295842155827216,0.16856025247503817,10.0,0.03
cn03_1_4/island04,full_sparse_pde,kin_wrong_island,cubic_u,0.002719314351307462,0.0897426846233204,0.030301236950079215,0.16856025247503817,10.0,0.03
cn03_1_4/island04,full_sparse_pde,kin_wrong_island,traction,-0.0007061141745175867,87.89301144725462,-8.033792026130906e-06,0.16856025247503817,10.0,0.03
cn03_1_4/island04,full_sparse_pde,kin_wrong_island,stress_div,0.0006696832640105246,15.430394105929032,4.3400269585674616e-05,0.16856025247503817,10.0,0.03
cn03_1_4/island04,full_sparse_pde,kin_wrong_island,force_balance,0.0004839062176185944,32.9177894239621,1.4700446964592977e-05,0.16856025247503817,10.0,0.03
cn03_5_8/island05,relaxation,real,u_prev,-0.04405498415487086,0.11517366365448377,-0.38250918445239346,0.0950055523202581,0.01,0.0
cn03_5_8/island05,relaxation,kin_time_shuffled,u_prev,-0.0037700151771691013,0.11517366365448377,-0.03273330948713233,0.1027297536775445,100.0,0.0
cn03_5_8/island05,relaxation,kin_spatial_shifted,u_prev,-0.013065718489094123,0.11517366365448374,-0.11344363003238954,0.10286778038961097,100.0,0.0
cn03_5_8/island05,relaxation,kin_wrong_island,u_prev,-0.008109561205414156,0.11452773359847415,-0.07080871113581697,0.10284089170153993,100.0,0.0
cn03_5_8/island05,isotropic_pde,real,u_prev,-0.03610531941319179,0.11517366365448377,-0.31348589831705154,0.09460833648534728,0.01,0.0
cn03_5_8/island05,isotropic_pde,real,lap_u,0.012289088894217447,0.0007680091269847473,16.001227670906975,0.09460833648534728,0.01,0.0
cn03_5_8/island05,helmholtz_pde,real,u_prev,-0.03609160753260742,0.11517366365448377,-0.3133668443584529,0.09455619535335434,0.01,0.0
cn03_5_8/island05,helmholtz_pde,real,lap_u,0.009800903775093593,0.0007680091269847473,12.761441798969974,0.09455619535335434,0.01,0.0
cn03_5_8/island05,helmholtz_pde,real,grad_div_u,0.0037572073749839365,0.0006004488123404242,6.257331678847238,0.09455619535335434,0.01,0.0
cn03_5_8/island05,helmholtz_pde,kin_time_shuffled,u_prev,-0.0026130491638408603,0.11517366365448377,-0.022687905211384956,0.10272520207880706,100.0,0.0
cn03_5_8/island05,helmholtz_pde,kin_time_shuffled,lap_u,0.0029416744096515744,0.0007680091269847472,3.8302597017313786,0.10272520207880706,100.0,0.0
cn03_5_8/island05,helmholtz_pde,kin_time_shuffled,grad_div_u,-0.0017252349860327058,0.0006004488123404243,-2.873242398978357,0.10272520207880706,100.0,0.0
cn03_5_8/island05,helmholtz_pde,kin_spatial_shifted,u_prev,-0.021858205978609126,0.11517366365448374,-0.1897847588158943,0.10284626551143135,100.0,0.0
cn03_5_8/island05,helmholtz_pde,kin_spatial_shifted,lap_u,-0.013057586486288011,0.0007680091269847472,-17.001863685595676,0.10284626551143135,100.0,0.0
cn03_5_8/island05,helmholtz_pde,kin_spatial_shifted,grad_div_u,-0.0008104296318169407,0.0006004488123404242,-1.3497064448475717,0.10284626551143135,100.0,0.0
cn03_5_8/island05,helmholtz_pde,kin_wrong_island,u_prev,-0.014557514346165508,0.11452773359847415,-0.12710907558166729,0.10273525619260496,100.0,0.0
cn03_5_8/island05,helmholtz_pde,kin_wrong_island,lap_u,-0.010113432512769626,0.0007587044785430253,-13.329870587018162,0.10273525619260496,100.0,0.0
cn03_5_8/island05,helmholtz_pde,kin_wrong_island,grad_div_u,0.00016350800940733855,0.0005911545945446876,0.2765909474716573,0.10273525619260496,100.0,0.0
cn03_5_8/island05,advective_pde,real,u_prev,-0.03164549744137765,0.11517366365448377,-0.2747633133935275,0.09389008389518304,0.01,0.0
cn03_5_8/island05,advective_pde,real,lap_u,0.007895506570267935,0.0007680091269847473,10.280485339108138,0.09389008389518304,0.01,0.0
cn03_5_8/island05,advective_pde,real,grad_div_u,0.0030576162740781187,0.0006004488123404242,5.092218039636332,0.09389008389518304,0.01,0.0
cn03_5_8/island05,advective_pde,real,advect_v_u,-0.005869588614884651,0.0026307822877218805,-2.231119101827087,0.09389008389518304,0.01,0.0
cn03_5_8/island05,advective_pde,real,advect_u_u,0.000709189725346639,0.003780481308517671,0.18759244325551572,0.09389008389518304,0.01,0.0
cn03_5_8/island05,advective_pde,real,cubic_u,-0.009202847477575632,0.09205513446990414,-0.09997103942729393,0.09389008389518304,0.01,0.0
cn03_5_8/island05,advective_pde,kin_time_shuffled,u_prev,-0.004178211296830461,0.11517366365448377,-0.03627748883082266,0.10277958546779246,100.0,0.0
cn03_5_8/island05,advective_pde,kin_time_shuffled,lap_u,0.003598303939121685,0.0007680091269847472,4.685235907610703,0.10277958546779246,100.0,0.0
cn03_5_8/island05,advective_pde,kin_time_shuffled,grad_div_u,-0.0014507088942305843,0.0006004488123404243,-2.416040908759605,0.10277958546779246,100.0,0.0
cn03_5_8/island05,advective_pde,kin_time_shuffled,advect_v_u,0.00034787390450902926,0.0026307822877218805,0.13223211442945734,0.10277958546779246,100.0,0.0
cn03_5_8/island05,advective_pde,kin_time_shuffled,advect_u_u,-0.0006051588780378539,0.003780481308517671,-0.16007455893893494,0.10277958546779246,100.0,0.0
cn03_5_8/island05,advective_pde,kin_time_shuffled,cubic_u,0.0032995124491447697,0.09205513446990413,0.03584278561043751,0.10277958546779246,100.0,0.0
cn03_5_8/island05,advective_pde,kin_spatial_shifted,u_prev,-0.02396731674217662,0.11517366365448374,-0.20809719845395894,0.10281803738223343,100.0,0.0
cn03_5_8/island05,advective_pde,kin_spatial_shifted,lap_u,-0.012172461069371627,0.0007680091269847472,-15.849370328659354,0.10281803738223343,100.0,0.0
cn03_5_8/island05,advective_pde,kin_spatial_shifted,grad_div_u,-0.00044157010260093113,0.0006004488123404242,-0.7354000766189928,0.10281803738223343,100.0,0.0
cn03_5_8/island05,advective_pde,kin_spatial_shifted,advect_v_u,0.00048051550531837383,0.0026307822877218805,0.18265118613614928,0.10281803738223343,100.0,0.0
cn03_5_8/island05,advective_pde,kin_spatial_shifted,advect_u_u,-0.0007184838315124361,0.003780481308517672,-0.19005088846587997,0.10281803738223343,100.0,0.0
cn03_5_8/island05,advective_pde,kin_spatial_shifted,cubic_u,0.004447147591280216,0.09205513446990413,0.04830960941927836,0.10281803738223343,100.0,0.0
cn03_5_8/island05,advective_pde,kin_wrong_island,u_prev,-0.015776301005093463,0.11452773359847415,-0.13775092293718147,0.1027344411014715,100.0,0.0
cn03_5_8/island05,advective_pde,kin_wrong_island,lap_u,-0.009612230892950267,0.0007587044785430253,-12.66926868734065,0.1027344411014715,100.0,0.0
cn03_5_8/island05,advective_pde,kin_wrong_island,grad_div_u,0.00036659965066664844,0.0005911545945446876,0.6201417599553746,0.1027344411014715,100.0,0.0
cn03_5_8/island05,advective_pde,kin_wrong_island,advect_v_u,0.0008094035317053335,0.0026186971191163905,0.30908634900795445,0.1027344411014715,100.0,0.0
cn03_5_8/island05,advective_pde,kin_wrong_island,advect_u_u,-0.0011703024603212575,0.0036879451855287328,-0.3173318478033381,0.1027344411014715,100.0,0.0
cn03_5_8/island05,advective_pde,kin_wrong_island,cubic_u,0.002477103713653866,0.0873887734275776,0.02834578878380455,0.1027344411014715,100.0,0.0
cn03_5_8/island05,boundary_pde,real,u_prev,-0.03164549744137765,0.11517366365448377,-0.2747633133935275,0.09389008389518304,0.01,0.01
cn03_5_8/island05,boundary_pde,real,lap_u,0.007895506570267935,0.0007680091269847473,10.280485339108138,0.09389008389518304,0.01,0.01
cn03_5_8/island05,boundary_pde,real,grad_div_u,0.0030576162740781187,0.0006004488123404242,5.092218039636332,0.09389008389518304,0.01,0.01
cn03_5_8/island05,boundary_pde,real,advect_v_u,-0.005869588614884651,0.0026307822877218805,-2.231119101827087,0.09389008389518304,0.01,0.01
cn03_5_8/island05,boundary_pde,real,advect_u_u,0.000709189725346639,0.003780481308517671,0.18759244325551572,0.09389008389518304,0.01,0.01
cn03_5_8/island05,boundary_pde,real,cubic_u,-0.009202847477575632,0.09205513446990414,-0.09997103942729393,0.09389008389518304,0.01,0.01
cn03_5_8/island05,mechanics_source_pde,real,u_prev,-0.036076494839487994,0.11517366365448377,-0.3132356277882762,0.09463879306626695,100.0,0.01
cn03_5_8/island05,mechanics_source_pde,real,lap_u,0.009810652617295237,0.0007680091269847473,12.774135453067444,0.09463879306626695,100.0,0.01
cn03_5_8/island05,mechanics_source_pde,real,grad_div_u,0.0037577675708540823,0.0006004488123404242,6.258264640756118,0.09463879306626695,100.0,0.01
cn03_5_8/island05,mechanics_source_pde,real,traction,-0.0003724066772687026,83.85463620758348,-4.441098239897004e-06,0.09463879306626695,100.0,0.01
