objective_name,packet_name,control,horizon,movies,component_rmse_mean,component_rmse_std,vector_rmse_mean,r2_mean,v97_component_rmse_mean,gain_vs_v97_percent_mean,movies_improved_vs_v97,sign_flip_p,bootstrap_mean_delta,bootstrap_ci_low,bootstrap_ci_high,bootstrap_probability_positive
h1_strict,own_only,v97_no_update,1,7,3.420378932523928,0.2282849131315589,4.837146274830549,0.4899134428720919,3.420378932523928,0.0,0,1.0,0.0,0.0,0.0,0.0
h1_strict,own_only,v97_no_update,2,7,4.3704799043987395,0.19088461483858346,6.180791954879765,0.7481035821221543,4.3704799043987395,0.0,0,1.0,0.0,0.0,0.0,0.0
h1_strict,own_only,v97_no_update,4,7,5.602715480152857,0.1870238879192177,7.923436218149855,0.8752971361036341,5.602715480152857,0.0,0,1.0,0.0,0.0,0.0,0.0
h1_strict,own_only,v97_no_update,6,7,6.496100228503578,0.2160690211475596,9.18687304568472,0.9137298669609993,6.496100228503578,0.0,0,1.0,0.0,0.0,0.0,0.0
h1_strict,own_only,wrong_cell,1,7,3.4463920722281856,0.236676169698494,4.873934409800214,0.4820615118183724,3.420378932523928,-0.7494616008155297,0,0.015625,-0.02601896233224138,-0.03212115420282411,-0.019579722010234186,0.0
h1_strict,own_only,wrong_cell,2,7,4.387512841718828,0.19392961239861184,6.204880165844885,0.7461334950098337,4.3704799043987395,-0.3877995246644525,0,0.015625,-0.017046995487825026,-0.019523761466753966,-0.014793653435553722,0.0
h1_strict,own_only,wrong_cell,4,7,5.625418601116183,0.18876368932444043,7.955543279724391,0.874285873660953,5.602715480152857,-0.40475512434853306,0,0.015625,-0.022704816196032918,-0.02617566513136766,-0.019967399493867104,0.0
h1_strict,own_only,wrong_cell,6,7,6.521276267929075,0.215537671445695,9.2224773420871,0.9130624751425865,6.496100228503578,-0.38821458979452267,0,0.015625,-0.025165366341180793,-0.03081571670579589,-0.020236996182427167,0.0
h6_guard10,full,constant_velocity,1,7,3.9884311513582857,0.27265862938983904,5.640493426842227,0.3062124846780082,3.420378932523928,-16.598936768679966,0,0.015625,-0.5681429892383781,-0.6025861483521656,-0.5356305704511675,0.0
h6_guard10,full,constant_velocity,2,7,4.537854605402276,0.19000045528004286,6.417495527037111,0.7284556636527725,4.3704799043987395,-3.837086053789388,0,0.015625,-0.1673849651623265,-0.1784753626869924,-0.15774916984045553,0.0
h6_guard10,full,constant_velocity,4,7,5.502760154346495,0.15424644338569465,7.782078040763079,0.8797342234508998,5.602715480152857,1.7677793458243343,7,0.015625,0.0999083027088211,0.0687173289388392,0.1333839769798956,1.0
h6_guard10,full,constant_velocity,6,7,6.180445456988423,0.1521858397849435,8.740469786780208,0.9219210368698452,6.496100228503578,4.832443547169776,7,0.015625,0.3160101208835398,0.25985671241902775,0.37955407940442754,1.0
h6_guard10,full,imm_cv_ca_turn,1,7,3.7692661884769456,0.21906751188674156,5.33054736393844,0.38096458529485094,3.420378932523928,-10.258852698786717,0,0.015625,-0.34878760320797747,-0.37101145074415826,-0.32214696011810445,0.0
h6_guard10,full,imm_cv_ca_turn,2,7,4.928032550320766,0.17638838924264275,6.969290468479699,0.6799039978199726,4.3704799043987395,-12.793246652929893,0,0.015625,-0.5575169468983263,-0.5826076077411265,-0.5271321957812274,0.0
h6_guard10,full,imm_cv_ca_turn,4,7,6.486481052290116,0.1569646888665218,9.173269476224785,0.8329681499535805,5.602715480152857,-15.811252521110697,0,0.015625,-0.8838548653994123,-0.9358491637406647,-0.8270502538192434,0.0
h6_guard10,full,imm_cv_ca_turn,6,7,7.631675543784056,0.18953333622184992,10.792819057650478,0.8809993794220234,6.496100228503578,-17.51866987741915,0,0.015625,-1.135143352230659,-1.2053260386642042,-1.0651072614918786,0.0
h6_guard10,full,kalman_ca,1,7,4.201152536187616,0.2459083431792253,5.941326894274653,0.23084825131484107,3.420378932523928,-22.885178364896724,0,0.015625,-0.7807585799987249,-0.7988693634237182,-0.7651579940276197,0.0
h6_guard10,full,kalman_ca,2,7,5.538481218848481,0.20302144931362673,7.832595254644191,0.5955996248727703,4.3704799043987395,-26.758188962572607,0,0.015625,-1.1680998159669644,-1.184121720876745,-1.1516504534668088,0.0
h6_guard10,full,kalman_ca,4,7,6.676050236108631,0.1639574494968819,9.441360786988929,0.8229894041302711,5.602715480152857,-19.190893049333663,0,0.015625,-1.0734007597809627,-1.112252914838354,-1.0313150742938162,0.0
h6_guard10,full,kalman_ca,6,7,6.934950076944387,0.16782760675780786,9.807500453195088,0.9016893607363388,6.496100228503578,-6.78965405059978,0,0.015625,-0.43834572289119933,-0.5019967481721838,-0.37109473620916295,0.0
h6_guard10,full,kalman_cv,1,7,3.7425560641384408,0.2129918902500256,5.292773543846253,0.38961565191379083,3.420378932523928,-9.480259971882772,0,0.015625,-0.32210990854407556,-0.3361172804594677,-0.3085051474903818,0.0
h6_guard10,full,kalman_cv,2,7,4.9280303065330004,0.16449343858512216,6.96928729528461,0.6798814175216054,4.3704799043987395,-12.801029719429808,0,0.015625,-0.5574683557991233,-0.5810190034479101,-0.530088283611674,0.0
h6_guard10,full,kalman_cv,4,7,6.531656804060133,0.14378492771088142,9.237157637068341,0.8306074155442056,5.602715480152857,-16.62403012158685,0,0.015625,-0.9290078626840943,-0.9815583126819512,-0.8681758180689457,0.0
h6_guard10,full,kalman_cv,6,7,7.600179935035357,0.16539600900445958,10.748277540602869,0.881959791415507,6.496100228503578,-17.044532034404885,0,0.015625,-1.1034775126794345,-1.1775257317441503,-1.018816483212285,0.0
h6_guard10,full,real,1,7,3.7211800444360987,0.20785153596477127,5.262543286873647,0.396702047589637,3.420378932523928,-8.865207374369648,0,0.015625,-0.30068668768493273,-0.3261249504051766,-0.27289026744453454,0.0
h6_guard10,full,real,2,7,4.043147553022182,0.19739765162344206,5.717874104159564,0.784358509550863,4.3704799043987395,7.506959533577388,7,0.015625,0.32728200743499203,0.3189655651490484,0.337199829325376,1.0
h6_guard10,full,real,4,7,4.452513730977193,0.17998203340737454,6.296805305000376,0.9211812411765191,5.602715480152857,20.543007360530616,7,0.015625,1.1502567239035077,1.119254601089112,1.173965923576095,1.0
h6_guard10,full,real,6,7,4.819533087729029,0.19019884565286088,6.815849056972274,0.952465638474533,6.496100228503578,25.81665863789158,7,0.015625,1.6764105862124166,1.6197090385966233,1.720913536648825,1.0
h6_guard10,full,stale_time,1,7,3.736616739662229,0.21100687724984724,5.28437407062066,0.39130099045090433,3.420378932523928,-9.30965126364802,0,0.015625,-0.3161985003395284,-0.337993792801071,-0.2915162935934353,0.0
h6_guard10,full,stale_time,2,7,4.913555532524953,0.15955393263025272,6.948816873570143,0.6816480348482375,4.3704799043987395,-12.473070685474365,0,0.015625,-0.5429288298642276,-0.5676769718611174,-0.5145936461013207,0.0
h6_guard10,full,stale_time,4,7,5.258052117675183,0.1840166584511311,7.436008616480818,0.8901143553210299,5.602715480152857,6.154105350336392,7,0.015625,0.3446971534473357,0.3166141303020026,0.3698740334373277,1.0
h6_guard10,full,stale_time,6,7,5.565454759663751,0.19796044369706808,7.870741601890373,0.9366283957684003,6.496100228503578,14.327183374232002,7,0.015625,0.9304730662222012,0.8778101992219096,0.9768450896343849,1.0
h6_guard10,full,v97_no_update,1,7,3.420378932523928,0.2282849131315589,4.837146274830549,0.4899134428720919,3.420378932523928,0.0,0,1.0,0.0,0.0,0.0,0.0
h6_guard10,full,v97_no_update,2,7,4.3704799043987395,0.19088461483858346,6.180791954879765,0.7481035821221543,4.3704799043987395,0.0,0,1.0,0.0,0.0,0.0,0.0
h6_guard10,full,v97_no_update,4,7,5.602715480152857,0.1870238879192177,7.923436218149855,0.8752971361036341,5.602715480152857,0.0,0,1.0,0.0,0.0,0.0,0.0
h6_guard10,full,v97_no_update,6,7,6.496100228503578,0.2160690211475596,9.18687304568472,0.9137298669609993,6.496100228503578,0.0,0,1.0,0.0,0.0,0.0,0.0
h6_guard10,full,wrong_cell,1,7,3.6555587857802996,0.19765108730973718,5.1697408129026226,0.4179012762317117,3.420378932523928,-6.957245790298647,0,0.015625,-0.23505592368471676,-0.2642991249585221,-0.2001885700839073,0.0
h6_guard10,full,wrong_cell,2,7,4.7688083476320795,0.1666263063516229,6.744113441579315,0.7002341897517662,4.3704799043987395,-9.150110405588695,0,0.015625,-0.39824857702878014,-0.4202089884823278,-0.37414878834545134,0.0
h6_guard10,full,wrong_cell,4,7,6.211631553175605,0.14810147945368876,8.784573586965593,0.8467954918924405,5.602715480152857,-10.900751379511743,0,0.015625,-0.6089358392005549,-0.6483750587841254,-0.5684633933202113,0.0
h6_guard10,full,wrong_cell,6,7,7.278541510180934,0.17883327378421154,10.293412117993425,0.8917416157690093,6.496100228503578,-12.076626273648227,0,0.015625,-0.7822301421521142,-0.836779107011849,-0.7355795737656518,0.0
h6_guard10,local_only,constant_velocity,1,7,3.9884311513582857,0.27265862938983904,5.640493426842227,0.3062124846780082,3.420378932523928,-16.598936768679966,0,0.015625,-0.5681429892383781,-0.6025861483521656,-0.5356305704511675,0.0
h6_guard10,local_only,constant_velocity,2,7,4.537854605402276,0.19000045528004286,6.417495527037111,0.7284556636527725,4.3704799043987395,-3.837086053789388,0,0.015625,-0.1673849651623265,-0.1784753626869924,-0.15774916984045553,0.0
h6_guard10,local_only,constant_velocity,4,7,5.502760154346495,0.15424644338569465,7.782078040763079,0.8797342234508998,5.602715480152857,1.7677793458243343,7,0.015625,0.0999083027088211,0.0687173289388392,0.1333839769798956,1.0
h6_guard10,local_only,constant_velocity,6,7,6.180445456988423,0.1521858397849435,8.740469786780208,0.9219210368698452,6.496100228503578,4.832443547169776,7,0.015625,0.3160101208835398,0.25985671241902775,0.37955407940442754,1.0
h6_guard10,local_only,imm_cv_ca_turn,1,7,3.7692661884769456,0.21906751188674156,5.33054736393844,0.38096458529485094,3.420378932523928,-10.258852698786717,0,0.015625,-0.34878760320797747,-0.37101145074415826,-0.32214696011810445,0.0
h6_guard10,local_only,imm_cv_ca_turn,2,7,4.928032550320766,0.17638838924264275,6.969290468479699,0.6799039978199726,4.3704799043987395,-12.793246652929893,0,0.015625,-0.5575169468983263,-0.5826076077411265,-0.5271321957812274,0.0
h6_guard10,local_only,imm_cv_ca_turn,4,7,6.486481052290116,0.1569646888665218,9.173269476224785,0.8329681499535805,5.602715480152857,-15.811252521110697,0,0.015625,-0.8838548653994123,-0.9358491637406647,-0.8270502538192434,0.0
h6_guard10,local_only,imm_cv_ca_turn,6,7,7.631675543784056,0.18953333622184992,10.792819057650478,0.8809993794220234,6.496100228503578,-17.51866987741915,0,0.015625,-1.135143352230659,-1.2053260386642042,-1.0651072614918786,0.0
h6_guard10,local_only,kalman_ca,1,7,4.201152536187616,0.2459083431792253,5.941326894274653,0.23084825131484107,3.420378932523928,-22.885178364896724,0,0.015625,-0.7807585799987249,-0.7988693634237182,-0.7651579940276197,0.0
h6_guard10,local_only,kalman_ca,2,7,5.538481218848481,0.20302144931362673,7.832595254644191,0.5955996248727703,4.3704799043987395,-26.758188962572607,0,0.015625,-1.1680998159669644,-1.184121720876745,-1.1516504534668088,0.0
h6_guard10,local_only,kalman_ca,4,7,6.676050236108631,0.1639574494968819,9.441360786988929,0.8229894041302711,5.602715480152857,-19.190893049333663,0,0.015625,-1.0734007597809627,-1.112252914838354,-1.0313150742938162,0.0
h6_guard10,local_only,kalman_ca,6,7,6.934950076944387,0.16782760675780786,9.807500453195088,0.9016893607363388,6.496100228503578,-6.78965405059978,0,0.015625,-0.43834572289119933,-0.5019967481721838,-0.37109473620916295,0.0
h6_guard10,local_only,kalman_cv,1,7,3.7425560641384408,0.2129918902500256,5.292773543846253,0.38961565191379083,3.420378932523928,-9.480259971882772,0,0.015625,-0.32210990854407556,-0.3361172804594677,-0.3085051474903818,0.0
h6_guard10,local_only,kalman_cv,2,7,4.9280303065330004,0.16449343858512216,6.96928729528461,0.6798814175216054,4.3704799043987395,-12.801029719429808,0,0.015625,-0.5574683557991233,-0.5810190034479101,-0.530088283611674,0.0
h6_guard10,local_only,kalman_cv,4,7,6.531656804060133,0.14378492771088142,9.237157637068341,0.8306074155442056,5.602715480152857,-16.62403012158685,0,0.015625,-0.9290078626840943,-0.9815583126819512,-0.8681758180689457,0.0
h6_guard10,local_only,kalman_cv,6,7,7.600179935035357,0.16539600900445958,10.748277540602869,0.881959791415507,6.496100228503578,-17.044532034404885,0,0.015625,-1.1034775126794345,-1.1775257317441503,-1.018816483212285,0.0
h6_guard10,local_only,real,1,7,3.470549671119857,0.2535210150788592,4.908098413787187,0.4747712960289467,3.420378932523928,-1.4372298925649187,0,0.015625,-0.05026498847041615,-0.08063982796534429,-0.02733626473450133,0.0
h6_guard10,local_only,real,2,7,4.334113979869674,0.1846908247648307,6.1293627712025245,0.7522982919562224,4.3704799043987395,0.8276512859933997,7,0.015625,0.03640849193650142,0.027805713539768333,0.045368045107547515,1.0
h6_guard10,local_only,real,4,7,5.378394822527481,0.14278621076151513,7.606198901815597,0.8851081351541316,5.602715480152857,3.9849345234655162,7,0.015625,0.22431059145442786,0.1931265780294876,0.2558677590275593,1.0
h6_guard10,local_only,real,6,7,6.096943399741668,0.14836103648505305,8.622380044935792,0.9240170034729847,6.496100228503578,6.1204091663157865,7,0.015625,0.39939348549367854,0.35012884957848706,0.4481986063369101,1.0
h6_guard10,local_only,stale_time,1,7,3.4706872358730547,0.22639676926512842,4.908292959726863,0.4747289994522215,3.420378932523928,-1.4794711056827574,0,0.015625,-0.050300307225481615,-0.06295361122457331,-0.03929276285985983,0.0
h6_guard10,local_only,stale_time,2,7,4.434843138369085,0.2088086562423018,6.27181531327882,0.7405151124326042,4.3704799043987395,-1.4615740897246334,0,0.015625,-0.06438097074173392,-0.08616079884700945,-0.04420650508185009,0.0
h6_guard10,local_only,stale_time,4,7,5.594278499578327,0.23580981856761968,7.911504525795879,0.8755863455936613,5.602715480152857,0.17308026939138083,4,0.71875,0.008423619481296584,-0.03535591878735523,0.04565284380927816,0.65515
h6_guard10,local_only,stale_time,6,7,6.382000814251242,0.26324902440118225,9.025512106590243,0.9166757377094952,6.496100228503578,1.7744444257351808,7,0.015625,0.1140369127688093,0.060275160688888337,0.16452801619651808,1.0
h6_guard10,local_only,v97_no_update,1,7,3.420378932523928,0.2282849131315589,4.837146274830549,0.4899134428720919,3.420378932523928,0.0,0,1.0,0.0,0.0,0.0,0.0
h6_guard10,local_only,v97_no_update,2,7,4.3704799043987395,0.19088461483858346,6.180791954879765,0.7481035821221543,4.3704799043987395,0.0,0,1.0,0.0,0.0,0.0,0.0
h6_guard10,local_only,v97_no_update,4,7,5.602715480152857,0.1870238879192177,7.923436218149855,0.8752971361036341,5.602715480152857,0.0,0,1.0,0.0,0.0,0.0,0.0
h6_guard10,local_only,v97_no_update,6,7,6.496100228503578,0.2160690211475596,9.18687304568472,0.9137298669609993,6.496100228503578,0.0,0,1.0,0.0,0.0,0.0,0.0
h6_guard10,local_only,wrong_cell,1,7,3.4905694444877855,0.25268541264659555,4.936410648799746,0.4687399109563884,3.420378932523928,-2.0271701996826352,0,0.015625,-0.0702903825731707,-0.10205558416901615,-0.04479438883483068,0.0
h6_guard10,local_only,wrong_cell,2,7,4.441579691630122,0.18285197812041426,6.281342238264228,0.7398922074041019,4.3704799043987395,-1.637159819327114,0,0.015625,-0.0710725511164529,-0.08444137207656967,-0.0568225608798779,0.0
h6_guard10,local_only,wrong_cell,4,7,5.674900690290805,0.14322086651708132,8.025521521329695,0.8721088435131303,5.602715480152857,-1.3126726227391405,1,0.03125,-0.07220206841209471,-0.10689245119718763,-0.0354553911706601,0.0
h6_guard10,local_only,wrong_cell,6,7,6.579466327516384,0.1594318665263511,9.30477051355077,0.9115294539839345,6.496100228503578,-1.3107499827593132,1,0.046875,-0.08311085157720044,-0.1293156281502647,-0.03390152857769852,0.0003
h6_guard10,own_local,constant_velocity,1,7,3.9884311513582857,0.27265862938983904,5.640493426842227,0.3062124846780082,3.420378932523928,-16.598936768679966,0,0.015625,-0.5681429892383781,-0.6025861483521656,-0.5356305704511675,0.0
h6_guard10,own_local,constant_velocity,2,7,4.537854605402276,0.19000045528004286,6.417495527037111,0.7284556636527725,4.3704799043987395,-3.837086053789388,0,0.015625,-0.1673849651623265,-0.1784753626869924,-0.15774916984045553,0.0
h6_guard10,own_local,constant_velocity,4,7,5.502760154346495,0.15424644338569465,7.782078040763079,0.8797342234508998,5.602715480152857,1.7677793458243343,7,0.015625,0.0999083027088211,0.0687173289388392,0.1333839769798956,1.0
h6_guard10,own_local,constant_velocity,6,7,6.180445456988423,0.1521858397849435,8.740469786780208,0.9219210368698452,6.496100228503578,4.832443547169776,7,0.015625,0.3160101208835398,0.25985671241902775,0.37955407940442754,1.0
h6_guard10,own_local,imm_cv_ca_turn,1,7,3.7692661884769456,0.21906751188674156,5.33054736393844,0.38096458529485094,3.420378932523928,-10.258852698786717,0,0.015625,-0.34878760320797747,-0.37101145074415826,-0.32214696011810445,0.0
h6_guard10,own_local,imm_cv_ca_turn,2,7,4.928032550320766,0.17638838924264275,6.969290468479699,0.6799039978199726,4.3704799043987395,-12.793246652929893,0,0.015625,-0.5575169468983263,-0.5826076077411265,-0.5271321957812274,0.0
h6_guard10,own_local,imm_cv_ca_turn,4,7,6.486481052290116,0.1569646888665218,9.173269476224785,0.8329681499535805,5.602715480152857,-15.811252521110697,0,0.015625,-0.8838548653994123,-0.9358491637406647,-0.8270502538192434,0.0
h6_guard10,own_local,imm_cv_ca_turn,6,7,7.631675543784056,0.18953333622184992,10.792819057650478,0.8809993794220234,6.496100228503578,-17.51866987741915,0,0.015625,-1.135143352230659,-1.2053260386642042,-1.0651072614918786,0.0
h6_guard10,own_local,kalman_ca,1,7,4.201152536187616,0.2459083431792253,5.941326894274653,0.23084825131484107,3.420378932523928,-22.885178364896724,0,0.015625,-0.7807585799987249,-0.7988693634237182,-0.7651579940276197,0.0
h6_guard10,own_local,kalman_ca,2,7,5.538481218848481,0.20302144931362673,7.832595254644191,0.5955996248727703,4.3704799043987395,-26.758188962572607,0,0.015625,-1.1680998159669644,-1.184121720876745,-1.1516504534668088,0.0
h6_guard10,own_local,kalman_ca,4,7,6.676050236108631,0.1639574494968819,9.441360786988929,0.8229894041302711,5.602715480152857,-19.190893049333663,0,0.015625,-1.0734007597809627,-1.112252914838354,-1.0313150742938162,0.0
h6_guard10,own_local,kalman_ca,6,7,6.934950076944387,0.16782760675780786,9.807500453195088,0.9016893607363388,6.496100228503578,-6.78965405059978,0,0.015625,-0.43834572289119933,-0.5019967481721838,-0.37109473620916295,0.0
h6_guard10,own_local,kalman_cv,1,7,3.7425560641384408,0.2129918902500256,5.292773543846253,0.38961565191379083,3.420378932523928,-9.480259971882772,0,0.015625,-0.32210990854407556,-0.3361172804594677,-0.3085051474903818,0.0
h6_guard10,own_local,kalman_cv,2,7,4.9280303065330004,0.16449343858512216,6.96928729528461,0.6798814175216054,4.3704799043987395,-12.801029719429808,0,0.015625,-0.5574683557991233,-0.5810190034479101,-0.530088283611674,0.0
h6_guard10,own_local,kalman_cv,4,7,6.531656804060133,0.14378492771088142,9.237157637068341,0.8306074155442056,5.602715480152857,-16.62403012158685,0,0.015625,-0.9290078626840943,-0.9815583126819512,-0.8681758180689457,0.0
h6_guard10,own_local,kalman_cv,6,7,7.600179935035357,0.16539600900445958,10.748277540602869,0.881959791415507,6.496100228503578,-17.044532034404885,0,0.015625,-1.1034775126794345,-1.1775257317441503,-1.018816483212285,0.0
h6_guard10,own_local,real,1,7,3.7715402925964066,0.2503809062743056,5.333763432826429,0.37982299196041847,3.420378932523928,-10.270102638679136,0,0.015625,-0.3511821064768685,-0.3706910450480659,-0.33389886688988524,0.0
h6_guard10,own_local,real,2,7,4.057876749486492,0.20916777419438243,5.738704333562247,0.7827390932943459,4.3704799043987395,7.178685916429062,7,0.015625,0.3125175267284527,0.2944780818081312,0.3298476200281029,1.0
h6_guard10,own_local,real,4,7,4.488462717316533,0.19501198226275354,6.347644849035036,0.9198918535509752,5.602715480152857,19.90784696721177,7,0.015625,1.114299917259374,1.0819431635542558,1.1442194357385054,1.0
h6_guard10,own_local,real,6,7,4.8641726643666985,0.19342193046960662,6.878978951671859,0.951581515767216,6.496100228503578,25.130402598613674,7,0.015625,1.6316893123792733,1.5775085493374266,1.6774530061799724,1.0
h6_guard10,own_local,stale_time,1,7,3.7240741751484103,0.20480726246283365,5.266636205778279,0.3956519394459447,3.420378932523928,-8.950274488897922,0,0.015625,-0.3036078035369324,-0.3192129552613404,-0.28556714187809557,0.0
h6_guard10,own_local,stale_time,2,7,4.940201876581933,0.1806880351863685,6.986500494723186,0.6781732662144898,4.3704799043987395,-13.065478878913584,0,0.015625,-0.5696887674160122,-0.5840761343233185,-0.5557540741777494,0.0
h6_guard10,own_local,stale_time,4,7,5.267032590830575,0.1775946619484478,7.4487089234137,0.889746582979706,5.602715480152857,5.990792490771268,7,0.015625,0.3357290625290298,0.30962482229275806,0.3578931422889177,1.0
h6_guard10,own_local,stale_time,6,7,5.594211989903095,0.19374249837021149,7.911410466911137,0.9359794486497083,6.496100228503578,13.883308231530751,7,0.015625,0.9017387020194536,0.8545485115987274,0.9425343412846495,1.0
h6_guard10,own_local,v97_no_update,1,7,3.420378932523928,0.2282849131315589,4.837146274830549,0.4899134428720919,3.420378932523928,0.0,0,1.0,0.0,0.0,0.0,0.0
h6_guard10,own_local,v97_no_update,2,7,4.3704799043987395,0.19088461483858346,6.180791954879765,0.7481035821221543,4.3704799043987395,0.0,0,1.0,0.0,0.0,0.0,0.0
h6_guard10,own_local,v97_no_update,4,7,5.602715480152857,0.1870238879192177,7.923436218149855,0.8752971361036341,5.602715480152857,0.0,0,1.0,0.0,0.0,0.0,0.0
h6_guard10,own_local,v97_no_update,6,7,6.496100228503578,0.2160690211475596,9.18687304568472,0.9137298669609993,6.496100228503578,0.0,0,1.0,0.0,0.0,0.0,0.0
h6_guard10,own_local,wrong_cell,1,7,3.714610754798348,0.24300459962831858,5.253252908372782,0.39851214067781854,3.420378932523928,-8.612167576547165,0,0.015625,-0.2942681932935271,-0.3097910751149185,-0.2821612319664849,0.0
h6_guard10,own_local,wrong_cell,2,7,4.7644641421076175,0.1774576916807107,6.737969807208884,0.700737909663723,4.3704799043987395,-9.040837711775767,0,0.015625,-0.3939333659685435,-0.4067840645504496,-0.3808293125955962,0.0
h6_guard10,own_local,wrong_cell,4,7,6.1983815938931475,0.1612258620458912,8.765835314847452,0.8474357219118851,5.602715480152857,-10.656516012392132,0,0.015625,-0.5956808749722954,-0.6253331702394185,-0.5655705424478382,0.0
h6_guard10,own_local,wrong_cell,6,7,7.248840730626639,0.18380232264589266,10.251408872734688,0.8926180902381268,6.496100228503578,-11.615295866933995,0,0.015625,-0.7525985906513102,-0.7966148483635489,-0.7132615994477656,0.0
h6_guard10,own_only,constant_velocity,1,7,3.9884311513582857,0.27265862938983904,5.640493426842227,0.3062124846780082,3.420378932523928,-16.598936768679966,0,0.015625,-0.5681429892383781,-0.6025861483521656,-0.5356305704511675,0.0
h6_guard10,own_only,constant_velocity,2,7,4.537854605402276,0.19000045528004286,6.417495527037111,0.7284556636527725,4.3704799043987395,-3.837086053789388,0,0.015625,-0.1673849651623265,-0.1784753626869924,-0.15774916984045553,0.0
h6_guard10,own_only,constant_velocity,4,7,5.502760154346495,0.15424644338569465,7.782078040763079,0.8797342234508998,5.602715480152857,1.7677793458243343,7,0.015625,0.0999083027088211,0.0687173289388392,0.1333839769798956,1.0
h6_guard10,own_only,constant_velocity,6,7,6.180445456988423,0.1521858397849435,8.740469786780208,0.9219210368698452,6.496100228503578,4.832443547169776,7,0.015625,0.3160101208835398,0.25985671241902775,0.37955407940442754,1.0
h6_guard10,own_only,imm_cv_ca_turn,1,7,3.7692661884769456,0.21906751188674156,5.33054736393844,0.38096458529485094,3.420378932523928,-10.258852698786717,0,0.015625,-0.34878760320797747,-0.37101145074415826,-0.32214696011810445,0.0
h6_guard10,own_only,imm_cv_ca_turn,2,7,4.928032550320766,0.17638838924264275,6.969290468479699,0.6799039978199726,4.3704799043987395,-12.793246652929893,0,0.015625,-0.5575169468983263,-0.5826076077411265,-0.5271321957812274,0.0
h6_guard10,own_only,imm_cv_ca_turn,4,7,6.486481052290116,0.1569646888665218,9.173269476224785,0.8329681499535805,5.602715480152857,-15.811252521110697,0,0.015625,-0.8838548653994123,-0.9358491637406647,-0.8270502538192434,0.0
h6_guard10,own_only,imm_cv_ca_turn,6,7,7.631675543784056,0.18953333622184992,10.792819057650478,0.8809993794220234,6.496100228503578,-17.51866987741915,0,0.015625,-1.135143352230659,-1.2053260386642042,-1.0651072614918786,0.0
h6_guard10,own_only,kalman_ca,1,7,4.201152536187616,0.2459083431792253,5.941326894274653,0.23084825131484107,3.420378932523928,-22.885178364896724,0,0.015625,-0.7807585799987249,-0.7988693634237182,-0.7651579940276197,0.0
h6_guard10,own_only,kalman_ca,2,7,5.538481218848481,0.20302144931362673,7.832595254644191,0.5955996248727703,4.3704799043987395,-26.758188962572607,0,0.015625,-1.1680998159669644,-1.184121720876745,-1.1516504534668088,0.0
h6_guard10,own_only,kalman_ca,4,7,6.676050236108631,0.1639574494968819,9.441360786988929,0.8229894041302711,5.602715480152857,-19.190893049333663,0,0.015625,-1.0734007597809627,-1.112252914838354,-1.0313150742938162,0.0
h6_guard10,own_only,kalman_ca,6,7,6.934950076944387,0.16782760675780786,9.807500453195088,0.9016893607363388,6.496100228503578,-6.78965405059978,0,0.015625,-0.43834572289119933,-0.5019967481721838,-0.37109473620916295,0.0
h6_guard10,own_only,kalman_cv,1,7,3.7425560641384408,0.2129918902500256,5.292773543846253,0.38961565191379083,3.420378932523928,-9.480259971882772,0,0.015625,-0.32210990854407556,-0.3361172804594677,-0.3085051474903818,0.0
h6_guard10,own_only,kalman_cv,2,7,4.9280303065330004,0.16449343858512216,6.96928729528461,0.6798814175216054,4.3704799043987395,-12.801029719429808,0,0.015625,-0.5574683557991233,-0.5810190034479101,-0.530088283611674,0.0
h6_guard10,own_only,kalman_cv,4,7,6.531656804060133,0.14378492771088142,9.237157637068341,0.8306074155442056,5.602715480152857,-16.62403012158685,0,0.015625,-0.9290078626840943,-0.9815583126819512,-0.8681758180689457,0.0
h6_guard10,own_only,kalman_cv,6,7,7.600179935035357,0.16539600900445958,10.748277540602869,0.881959791415507,6.496100228503578,-17.044532034404885,0,0.015625,-1.1034775126794345,-1.1775257317441503,-1.018816483212285,0.0
h6_guard10,own_only,real,1,7,3.691152717322985,0.2833848562383808,5.220078233628469,0.40542149221531015,3.420378932523928,-7.856016540200486,0,0.015625,-0.2708793783928892,-0.3097878871586072,-0.23280485823872224,0.0
h6_guard10,own_only,real,2,7,4.1096679738636235,0.2306106552785875,5.811948185488293,0.777091586065892,4.3704799043987395,6.009868674720813,7,0.015625,0.26063477355018416,0.22985194886424587,0.2897213967982966,1.0
h6_guard10,own_only,real,4,7,4.811454799842758,0.24783527860016946,6.804424632682752,0.9079054887289154,5.602715480152857,14.163893209450112,7,0.015625,0.7912868102691518,0.7395851242280376,0.8431239053028834,1.0
h6_guard10,own_only,real,6,7,5.3557654023573935,0.2614812189741939,7.574196068902423,0.9412810147784277,6.496100228503578,17.585263667485773,7,0.015625,1.1400210606028784,1.082980550874767,1.197362076291753,1.0
h6_guard10,own_only,stale_time,1,7,3.601431385260753,0.2216392832924046,5.093193108991881,0.43482391975616885,3.420378932523928,-5.327484539976713,0,0.015625,-0.18096108009686634,-0.19451712717940461,-0.1585480277187464,0.0
h6_guard10,own_only,stale_time,2,7,4.739329109227817,0.21087251493742157,6.702423502819576,0.7037760835665876,4.3704799043987395,-8.436188034313544,0,0.015625,-0.3689676881496524,-0.3823903872414261,-0.3549686141942135,0.0
